Idiom,Meaning,eng_sadness,eng_joy,eng_love,eng_anger,eng_fear,eng_surprise,spa_sadness,spa_joy,spa_love,spa_anger,spa_fear,spa_surprise
hacerle frente a alguien,face someone (lit.: to make facing to someone),0.0069516487419605255,0.009774427860975266,0.0012411464704200625,0.8062769770622253,0.17439556121826172,0.0013602899853140116,0.033676628023386,0.316743940114975,0.011563949286937714,0.49862638115882874,0.12798361480236053,0.011405466124415398
hacer a pelo y pluma,be AC/DC,0.027521640062332153,0.434139609336853,0.008608580566942692,0.21235054731369019,0.3084305226802826,0.008949127048254013,0.033595770597457886,0.48855382204055786,0.01106217410415411,0.42259615659713745,0.037664953619241714,0.006527047138661146
hacerse cargo de,take charge of; pay for; realize,0.02765904739499092,0.8549309968948364,0.0032488314900547266,0.10290675610303879,0.008819381706416607,0.002434980357065797,0.04561851918697357,0.5206114053726196,0.009159951470792294,0.2462470680475235,0.16415949165821075,0.0142035698518157
hacerse ilusiones,get one's hopes up,0.00746465940028429,0.9395169019699097,0.0027950801886618137,0.03872682526707649,0.009978730231523514,0.0015179440379142761,0.03847452625632286,0.40277203917503357,0.006829645484685898,0.43580785393714905,0.10945632308721542,0.006659585516899824
hasta donde,as far as (lit.: up to when),0.013906399719417095,0.5195666551589966,0.00555377034470439,0.3238125741481781,0.13212764263153076,0.005032955203205347,0.02958991564810276,0.3135240972042084,0.012785025872290134,0.6090314388275146,0.031715698540210724,0.0033537994604557753
hecho una hiena,furious; enraged,0.0004308422503527254,0.00038321505417115986,0.000250952405622229,0.9975687861442566,0.0011376149486750364,0.00022851806716062129,0.03588021174073219,0.5638412237167358,0.020890675485134125,0.3207155466079712,0.050923433154821396,0.007748872973024845
hija de papá,rich kid; rich girl,0.002833705162629485,0.9895519614219666,0.001433422090485692,0.004345137160271406,0.0006840056157670915,0.0011518314713612199,0.010531735606491566,0.8690550923347473,0.011658989824354649,0.09619255363941193,0.010944959707558155,0.001616642577573657
hijo de papá,rich kid; rich boy,0.003183674765750766,0.9886903762817383,0.0014127363683655858,0.00468391552567482,0.0007626324659213424,0.0012667026603594422,0.017593873664736748,0.6596869230270386,0.011044058948755264,0.28841838240623474,0.0205700621008873,0.002686652122065425
hoy mismo,today.,0.12018020451068878,0.6267553567886353,0.005584687925875187,0.21229228377342224,0.03164022043347359,0.003547274973243475,0.02677229419350624,0.06368348747491837,0.0021132545080035925,0.625683605670929,0.27495771646499634,0.006789626087993383
ir a golpe de  alpargata,walk; hoof it; go on foot (lit.: go by slapping sandals),0.0010841189650818706,0.0016254766378551722,0.00044577327207662165,0.9894785284996033,0.00698892492800951,0.0003770682669710368,0.019512126222252846,0.3903495669364929,0.005771836265921593,0.4201579988002777,0.15763625502586365,0.006572138052433729
ir a medias,go Dutch; go fifty-fifty (used in Spain),0.037819754332304,0.3524796664714813,0.008157224394381046,0.532560408115387,0.06380053609609604,0.005182355642318726,0.02145838364958763,0.175569549202919,0.0035499604418873787,0.6329618096351624,0.16279588639736176,0.0036643794737756252
ir a pelo,be naked,0.028407618403434753,0.019211383536458015,0.012279132381081581,0.2477450966835022,0.6881370544433594,0.00421974016353488,0.01779484935104847,0.2752750813961029,0.003598136128857732,0.6128574013710022,0.08613353222608566,0.004340954590588808
ir de compras,go shopping,0.01108661387115717,0.9262175559997559,0.0029740650206804276,0.03773578628897667,0.01798286661505699,0.004003099165856838,0.019220881164073944,0.7060351371765137,0.006000604946166277,0.20742642879486084,0.05540129169821739,0.00591561384499073
ir de juerga,go out on the town; party; go clubbing,0.007536719553172588,0.5595470666885376,0.01348369475454092,0.4049503803253174,0.011295739561319351,0.003186376066878438,0.018497340381145477,0.18817822635173798,0.0034532470162957907,0.6009558439254761,0.18350151181221008,0.005413791164755821
ir de marcha,go out partying,0.009722581133246422,0.22755345702171326,0.014651214703917503,0.7297881245613098,0.015574900433421135,0.002709690947085619,0.017292570322752,0.22696253657341003,0.004730544053018093,0.6435654163360596,0.10378217697143555,0.0036667429376393557
ir de tiendas,go shopping (used in Spain),0.04054196551442146,0.600283682346344,0.005103581119328737,0.18767382204532623,0.15850256383419037,0.007894335314631462,0.02863215282559395,0.4898501932621002,0.008038554340600967,0.31415265798568726,0.1521843522787094,0.0071420734748244286
irse a la cabeza del  toro,grab the bull by the horns,0.006764985620975494,0.03485031798481941,0.0021814971696585417,0.6931018829345703,0.2587900757789612,0.004311207681894302,0.016564438119530678,0.2485201060771942,0.006172236055135727,0.635970413684845,0.08793996274471283,0.004832862876355648
irse al otro barrio,kick the bucket (lit.: to go to another neighborhood),0.014491947367787361,0.055342551320791245,0.0015894955722615123,0.9125965237617493,0.015158787369728088,0.0008207443752326071,0.035118043422698975,0.39987295866012573,0.007084485609084368,0.4949500858783722,0.0572756826877594,0.005698817782104015
justo a tiempo,just in time,0.01879115030169487,0.7119358777999878,0.00381114287301898,0.14838211238384247,0.10816510766744614,0.008914606645703316,0.014786876738071442,0.6567879319190979,0.009087517857551575,0.28652533888816833,0.02932587079703808,0.003486506175249815
la gran flauta,my God! (used to express surprise or disbelief),0.010683450847864151,0.3021186888217926,0.002894411562010646,0.10067030042409897,0.3178578317165375,0.26577526330947876,0.024638177827000618,0.5473423004150391,0.010402443818747997,0.3745197057723999,0.03669777885079384,0.006399534177035093
ladrar a la luna,waste one’s breath; talk to a brick wall (lit.: to bark at  the moon),0.0043534040451049805,0.002133488655090332,0.00039584236219525337,0.9852215647697449,0.007632910273969173,0.000262758054304868,0.03608725219964981,0.3424912095069885,0.012659940868616104,0.4682033360004425,0.13319578766822815,0.00736257852986455
llegar a deshora,show up unexpectedly,0.00317120342515409,0.01044019591063261,0.0006865462055429816,0.03285929188132286,0.9411109089851379,0.011731792241334915,0.051577817648649216,0.6246691942214966,0.010134461335837841,0.16541700065135956,0.1354445368051529,0.012757067568600178
llegar a tiempo,arrive on time; be on time,0.02189362235367298,0.785323977470398,0.004539446905255318,0.1305031031370163,0.053926751017570496,0.0038131491746753454,0.03532852977514267,0.5845636129379272,0.009933681227266788,0.24648180603981018,0.11366471648216248,0.010027669370174408
llegar a un acuerdo,come to an agreement; reach an agreement,0.015139997936785221,0.4668668806552887,0.005819236859679222,0.4856315553188324,0.02395717427134514,0.0025852620601654053,0.033983081579208374,0.5279271602630615,0.011287150904536247,0.32636621594429016,0.09032905846834183,0.010107369162142277
llegar tarde,arrive late; be late,0.19979175925254822,0.060053788125514984,0.002087188186123967,0.5346048474311829,0.2006196230649948,0.002842795103788376,0.04824966937303543,0.3689410388469696,0.010144801810383797,0.3004753291606903,0.2613036036491394,0.010885481722652912
llevar a alguien en  andas,carry someone on one’s shoulders (lit.: to carry someone on  a portable platform. An “andas” literally refers to a portable platform),0.030336633324623108,0.196142315864563,0.004755058791488409,0.2767221927642822,0.4873163402080536,0.004727413412183523,0.03316720202565193,0.7028535008430481,0.011620109900832176,0.1612807959318161,0.08332265913486481,0.007755718193948269
llevar a cabo,carry out; pull off; make happen (lit.: to carry to end).,0.027990803122520447,0.6950942873954773,0.003713234094902873,0.19651846587657928,0.07336113601922989,0.0033221913035959005,0.03073151595890522,0.5736578702926636,0.010241460986435413,0.2532861530780792,0.12300657480955124,0.009076460264623165
llevar juntos,be together; be involved; be a couple,0.008534579537808895,0.6497423648834229,0.02002621255815029,0.30599164962768555,0.014302363619208336,0.0014027843717485666,0.04361766204237938,0.5736004114151001,0.013077509589493275,0.18738271296024323,0.171468585729599,0.010853048413991928
llevarse bien,get along well,0.0004316378035582602,0.9979038238525391,0.0006836181855760515,0.0004975234623998404,0.00023034904734231532,0.0002531807986088097,0.034261349588632584,0.6182350516319275,0.006535588763654232,0.27620595693588257,0.05980447679758072,0.004957511555403471
llevarse de miedo,get along famously; get along really well,0.0005292680580168962,0.9962841868400574,0.0010713156079873443,0.00144881010055542,0.00026726938085630536,0.00039926875615492463,0.031397417187690735,0.535862922668457,0.008631736040115356,0.12345148622989655,0.29287388920783997,0.007782525382936001
lo antes possible,as soon as possible,0.0041574533097445965,0.9649490714073181,0.0023936184588819742,0.01600324548780918,0.011261209845542908,0.0012355746002867818,0.00524746160954237,0.928420901298523,0.001936166430823505,0.03315652906894684,0.029054509475827217,0.0021843488793820143
los de arriba,the people on top; the upper crust (lit.: those above),0.01323815155774355,0.04283137992024422,0.0018802263075485826,0.9299469590187073,0.010343188419938087,0.001760120503604412,0.03882111981511116,0.45080357789993286,0.011457250453531742,0.3818643391132355,0.10586463660001755,0.011189120821654797
los pros y las  contras,the pros and the cons,0.012289897538721561,0.12612587213516235,0.002978759352117777,0.8134056925773621,0.042522214353084564,0.0026775833684951067,0.02830900438129902,0.5908364057540894,0.00984451174736023,0.31712305545806885,0.04722798988223076,0.006659005302935839
lotería,bingo; got it (n.b.: said when finding something or  experiencing a stroke of good luck),0.0007122121169231832,0.997913658618927,0.0003972388803958893,0.0004535868938546628,0.00030055941897444427,0.0002226776850875467,0.06629402935504913,0.3199671804904938,0.013944879174232483,0.41969677805900574,0.16870597004890442,0.011391105130314827
maldita sea,damn it; darn it (lit.: may it be damned),0.004584855400025845,0.0032841989304870367,0.0008450095192529261,0.9888151288032532,0.00201881374232471,0.0004519099311437458,0.03974420949816704,0.0821315124630928,0.011235564015805721,0.3285839259624481,0.5301709771156311,0.008133788593113422
mandar a paseo,tell someone to take a hike,0.030768994241952896,0.15800105035305023,0.00391786452382803,0.4440615177154541,0.35982048511505127,0.003430204465985298,0.033613480627536774,0.30998992919921875,0.009288855828344822,0.5548544526100159,0.08598752319812775,0.006265721283853054
mande,"what; please; how's that (used in Mexico as we in English  say ""what"" when we want someone to repeat or clarify something)",0.02338159829378128,0.4178634285926819,0.004477356560528278,0.49587106704711914,0.05340127274394035,0.005005257204174995,0.062207918614149094,0.16253270208835602,0.012035083025693893,0.5271978378295898,0.22546765208244324,0.01055886410176754
mantener a raya,keep someone at bay; keep someone away,0.02233525551855564,0.022862855345010757,0.002023595618084073,0.7924163937568665,0.15940922498703003,0.0009526200592517853,0.051793232560157776,0.4158487915992737,0.009247992187738419,0.43335461616516113,0.08281446993350983,0.006940897554159164
mantenerse en su  sitio,stick to one's guns; stand one's ground (lit.: maintain  oneself in one's position),0.02010245993733406,0.826596200466156,0.00481309462338686,0.11700598895549774,0.029987642541527748,0.0014946125447750092,0.04270222410559654,0.45317068696022034,0.01298650074750185,0.37303757667541504,0.11170627176761627,0.006396773271262646
mantenerse en sus  trece,stick to one's guns; stand one's ground (lit.: maintain  oneself in one's thirteen),0.014906956814229488,0.9075244665145874,0.003950888756662607,0.06284116208553314,0.009746739640831947,0.0010296852560713887,0.031325288116931915,0.1845446079969406,0.0065065352246165276,0.6612870097160339,0.111269012093544,0.005067594815045595
mas o menos,more or less; roughly; approximately (lit.: more or less),0.04370690509676933,0.3746623396873474,0.005802512168884277,0.3175084590911865,0.244548961520195,0.013770860619843006,0.03392549976706505,0.5798114538192749,0.012718303129076958,0.3243434727191925,0.04124486446380615,0.007956419140100479
más tieso que un palo,straight; upright; bolt upright,0.017998158931732178,0.34510403871536255,0.009123333729803562,0.3937087655067444,0.22513267397880554,0.008933021686971188,0.036981772631406784,0.48837247490882874,0.03189859911799431,0.3987588882446289,0.0383591428399086,0.00562913017347455
mayor de edad,of age,0.25213730335235596,0.12783104181289673,0.006047284696251154,0.19410906732082367,0.40798279643058777,0.011892485432326794,0.03401238098740578,0.5808504819869995,0.007847237400710583,0.2804962694644928,0.08897355198860168,0.007820040918886662
media naranja,"better half; spouse, wife, partner (lit.: half of an orange)",0.024773262441158295,0.480794221162796,0.0067344908602535725,0.4641594886779785,0.02133643813431263,0.00220210338011384,0.053996507078409195,0.39382991194725037,0.008026564493775368,0.4570551812648773,0.08082813769578934,0.0062635852955281734
media pila,minimal effort; some effort; enough effort to accomplish  something but no more (lit.: half a battery),0.04458906874060631,0.34686049818992615,0.0032811451237648726,0.5671793222427368,0.035029247403144836,0.0030606116633862257,0.0497189424932003,0.4674142003059387,0.005903321318328381,0.36944380402565,0.10100290924310684,0.006516759749501944
menor de edad,underage,0.09511534869670868,0.012849460355937481,0.0035604736767709255,0.37960579991340637,0.5052366852760315,0.003632200416177511,0.04114852845668793,0.5747882723808289,0.008093670941889286,0.28015515208244324,0.08906006067991257,0.006754271686077118
menos mal,"just as well, good thing, thank goodness (lit.: less bad)",0.007050716783851385,0.9853310585021973,0.0013205785071477294,0.005194471683353186,0.0007566059939563274,0.0003466539492364973,0.06836307793855667,0.3269466459751129,0.013599424622952938,0.48292598128318787,0.09651335328817368,0.011651584878563881
meter en líos,get into trouble (lit.: to put into trouble),0.004027153830975294,0.0012678959174081683,0.00023821386275812984,0.9881119728088379,0.00610621040686965,0.00024852645583450794,0.02636883407831192,0.6757285594940186,0.006960178725421429,0.2247546762228012,0.05885980278253555,0.0073278918862342834
meter palos en las  ruedas,throw a (monkey) wrench in the works; throw a spanner in the  works,0.00964766088873148,0.01175651978701353,0.0012298057554289699,0.859712541103363,0.11623454093933105,0.001418928150087595,0.030606642365455627,0.6727777719497681,0.009256391786038876,0.19322367012500763,0.0869484543800354,0.00718706613406539
meter(se) la pata,get involved; become a part of (lit.: to put in the leg  (animal’s paw)),0.0024309507571160793,0.010279113426804543,0.0009740563691593707,0.9130727052688599,0.07248600572347641,0.0007571728201583028,0.023275533691048622,0.176198348402977,0.005974221508949995,0.7171924710273743,0.0734400674700737,0.003919432871043682
metete un pelo en el  culo,stick it up your ass,0.003835470648482442,0.0075620138086378574,0.0007403678027912974,0.9826092720031738,0.004603431560099125,0.000649346096906811,0.03407524898648262,0.38152724504470825,0.014972002245485783,0.47738417983055115,0.08256566524505615,0.00947557482868433
mi/tu abuela,my foot (lit.: grandmother),0.0290231890976429,0.06751382350921631,0.0036432037595659494,0.8281485438346863,0.06990158557891846,0.0017696373397484422,0.035391971468925476,0.1680784523487091,0.0071534025482833385,0.5377923250198364,0.24705712497234344,0.004526705015450716
mientras tanto,"meanwhile, in the meantime (lit.: to the monkfish)",0.009677762165665627,0.1158236488699913,0.005638048052787781,0.767116904258728,0.09926971793174744,0.0024739170912653208,0.02704145945608616,0.3036375045776367,0.006596371531486511,0.5696790218353271,0.08733207732439041,0.005713588558137417
mirar de reojo,look at out of the corner of the eye,0.018872974440455437,0.05173095688223839,0.003348873695358634,0.8015775680541992,0.1194503903388977,0.005019215866923332,0.021163547411561012,0.7497771382331848,0.006870734971016645,0.1145855039358139,0.10051795095205307,0.007085088640451431
mirar por encima,glance at; look quickly through,0.011200057342648506,0.881436824798584,0.0020484200213104486,0.053344376385211945,0.046642791479825974,0.005327462684363127,0.019857866689562798,0.8085387349128723,0.010686409659683704,0.11520718038082123,0.04070776700973511,0.005002060905098915
momento,wait; wait a second; wait a moment (used when asking someone  to wait briefly),0.006791920401155949,0.010701614432036877,0.0014342250069603324,0.7370883822441101,0.24264580011367798,0.0013380646705627441,0.02242095209658146,0.6770909428596497,0.00714383739978075,0.1304297298192978,0.15382109582424164,0.009093406610190868
montar a pelo,ride bareback,0.02886446751654148,0.09530623257160187,0.004764258395880461,0.3080381453037262,0.5579603314399719,0.005066589452326298,0.047472529113292694,0.31333035230636597,0.008391544222831726,0.44500595331192017,0.17226406931877136,0.01353559922426939
montar un negocio,set up a business; start a business (used in Spain),0.03010750003159046,0.4222045838832855,0.004420438781380653,0.497040718793869,0.04208492860198021,0.004141781013458967,0.02299792692065239,0.1727355420589447,0.005720723420381546,0.6695319414138794,0.12294352054595947,0.006070334929972887
morirse de risa,die laughing,0.004873777274042368,0.02846873365342617,0.0012403159635141492,0.9566448330879211,0.0065617128275334835,0.0022106310352683067,0.04777948558330536,0.481415331363678,0.009940831921994686,0.2631441652774811,0.18974687159061432,0.00797330867499113
mostrar tino,"show good sense; be right (lit.: to show sound judgment,  good sense)",0.0005679466994479299,0.9977481961250305,0.0005176315899007022,0.0006395414820872247,0.0003299941890873015,0.00019673570932354778,0.034161314368247986,0.35345906019210815,0.010076836682856083,0.41935017704963684,0.17432951927185059,0.008623031899333
nada del otro mundo,nothing special,0.0014636298874393106,0.9949514865875244,0.0005855639465153217,0.0014841275988146663,0.0006326225702650845,0.0008825223776511848,0.008092486299574375,0.9385336637496948,0.005852634087204933,0.03153131529688835,0.013897798024117947,0.002092099515721202
nadar en la  abundancia,be rolling in dough; be made of money (lit.: to swim in  abundance),0.001021633855998516,0.9941003918647766,0.0012019963469356298,0.0027234568260610104,0.0006625117384828627,0.0002898239472415298,0.02839229628443718,0.6672583818435669,0.027529435232281685,0.22107073664665222,0.050566963851451874,0.005182250868529081
necesitar como agua de  mayo,absolutely need something; really need something; must have  something,0.09467998892068863,0.5051911473274231,0.015399031341075897,0.360088050365448,0.02254706621170044,0.002094716764986515,0.023719998076558113,0.6822285056114197,0.007721413392573595,0.22317691147327423,0.05734889581799507,0.00580423092469573
ni a palos,no way; not on your life,0.025484954938292503,0.025742575526237488,0.002194827189669013,0.9278618693351746,0.017783358693122864,0.0009323398699052632,0.026208186522126198,0.3635120689868927,0.01348043791949749,0.521316647529602,0.07017477601766586,0.005307861603796482
ni en broma,no way; not on your life (lit.: not even as a joke),0.002262841211631894,0.005350538995116949,0.0005220386083237827,0.9890953898429871,0.002318363403901458,0.00045092482469044626,0.026672422885894775,0.14798705279827118,0.008049080148339272,0.7514941692352295,0.062421564012765884,0.003375622443854809
ni pizca de,not even a shred of (lit.: not even a pinch of),0.003800737438723445,0.010011889971792698,0.0033453821670264006,0.9498540759086609,0.030727140605449677,0.002260826528072357,0.037137649953365326,0.2504158318042755,0.011035551317036152,0.6250460147857666,0.06860510259866714,0.007759928237646818
ni rastro,no sign; no hint (of something),0.006628210656344891,0.00920767430216074,0.000868887291289866,0.9516220092773438,0.031063590198755264,0.0006094856653362513,0.016590358689427376,0.08737029880285263,0.005149402189999819,0.7788034677505493,0.10840236395597458,0.003684083931148052
no abrir la bolsa,be tight with money;,0.017764275893568993,0.10823346674442291,0.00823291391134262,0.8427180051803589,0.02116207405924797,0.0018892211373895407,0.036361247301101685,0.1084858775138855,0.007028703112155199,0.8270021677017212,0.019093850627541542,0.002028214279562235
no caber ni un  alfiler,be completely packed; be jammed; be stuffed (lit.: no even  fit in a pin),0.10070367157459259,0.08882361650466919,0.0032640984281897545,0.576898455619812,0.22630730271339417,0.004002916160970926,0.03367181122303009,0.10700558871030807,0.007945668883621693,0.8234602212905884,0.02492387592792511,0.0029928572475910187
no caérsele los  anillos a algn,not to be beneath one; not be beneath one’s dignity (lit.: to  not have one’s rings fall off),0.024643996730446815,0.015429791063070297,0.003106798743829131,0.9522247910499573,0.004065139219164848,0.0005294331349432468,0.021988751366734505,0.04209911450743675,0.0030464285518974066,0.9096040725708008,0.02138010412454605,0.0018814990762621164
no dar ni golpe,do nothing; not do anything; be idle,0.7754361033439636,0.006631903350353241,0.0009468178614042699,0.21213917434215546,0.00401410972699523,0.0008319098851643503,0.036043476313352585,0.08244918286800385,0.005284560844302177,0.8492029905319214,0.02454470656812191,0.002475005341693759
no es cosa mía,it’s not my business; it’s not my affair,0.006476263049989939,0.001986137358471751,0.0008492704364471138,0.9885982275009155,0.0018728681607171893,0.00021719404321629554,0.06812077015638351,0.44553127884864807,0.02048833854496479,0.41822561621665955,0.042394042015075684,0.005240129306912422
no estar para bromas,be in no mood for jokes (lit.: not to be for jokes),0.00480218231678009,0.013340680859982967,0.0008114076917991042,0.9771865606307983,0.0034689840395003557,0.0003902495664078742,0.055085863918066025,0.5829799175262451,0.018380096182227135,0.2703758776187897,0.06664479523897171,0.006533391308039427
no importar un ardite,"could not care less; not give a hoot/damn (lit.: not be  worth an “ardite,” an old coin of little value)",0.10056479275226593,0.6278886198997498,0.005296102724969387,0.25243639945983887,0.009545867331326008,0.004268235061317682,0.03756377100944519,0.14218321442604065,0.007154536433517933,0.774982213973999,0.033258724957704544,0.004857582971453667
no llevar nada encima,not have any money with,0.01680227927863598,0.04969207942485809,0.0022553112357854843,0.9203957319259644,0.009670413099229336,0.0011842109961435199,0.04396180808544159,0.585776150226593,0.015346950851380825,0.3080044388771057,0.04336385056376457,0.00354681140743196
no necesitar abuela,be full of oneself; blow one’s own horn (lit.: not to have a  grandmother),0.19905461370944977,0.1526547074317932,0.0073663461953401566,0.6201234459877014,0.019635962322354317,0.0011648929212242365,0.039854515343904495,0.14769576489925385,0.005961795803159475,0.7276789546012878,0.07585296779870987,0.0029560818802565336
no pararse en barras,stop at nothing (lit.: not to stop at the bars [laws]),0.011321100406348705,0.016796603798866272,0.0008632991812191904,0.9442870616912842,0.02603871561586857,0.0006932471878826618,0.07472099363803864,0.38209763169288635,0.019631007686257362,0.4601570665836334,0.057622142136096954,0.005771140102297068
no pasa nada,no problem; not big deal,0.02687927894294262,0.6037881970405579,0.003569408319890499,0.35181015729904175,0.011883558705449104,0.0020693347323685884,0.05976707115769386,0.3715958595275879,0.01586896926164627,0.5034541487693787,0.04506397247314453,0.004249972756952047
no poder con su alma,be exhausted; be fed up; be unable to take it anymore (lit.:  not to be able with one’s soul),0.9974361062049866,0.0008451203466393054,0.00016460660845041275,0.0008887053118087351,0.0005307167884893715,0.00013480798224918544,0.05575289577245712,0.6018811464309692,0.02035236917436123,0.27577370405197144,0.04046638309955597,0.00577351963147521
no se oía ni una  mosca,you could have heard a pin drop (lit.: no even a fly could  be heard),0.018094802275300026,0.055603690445423126,0.0019135974580422044,0.5399452447891235,0.38022148609161377,0.004221225623041391,0.06876871734857559,0.27726489305496216,0.019404103979468346,0.5827054381370544,0.04653468728065491,0.005322122015058994
no ser ni carne ni  pescado,be neither one thing nor the other (lit.: not be fish or  fowl),0.014445330947637558,0.06016859412193298,0.0027173764538019896,0.9088289141654968,0.012827405706048012,0.0010123399551957846,0.031158795580267906,0.07779806852340698,0.0062273284420371056,0.8582451939582825,0.023823706433176994,0.002746948739513755
no tener abuela,be full of oneself; blow one’s own horn (lit.: not to have a  grandmother),0.19905461370944977,0.1526547074317932,0.0073663461953401566,0.6201234459877014,0.019635962322354317,0.0011648929212242365,0.026805853471159935,0.0748600959777832,0.003825831227004528,0.868243932723999,0.024280648678541183,0.001983765745535493
no tener arte ni  parte,have nothing to do with something at all (lit.: not to have  art or part),0.03137664869427681,0.0230544600635767,0.0014387211995199323,0.9367077946662903,0.006805140525102615,0.0006171216955408454,0.04668483883142471,0.23307010531425476,0.008277468383312225,0.6767383813858032,0.03117610141634941,0.004053077194839716
no tener pelos en la  lengua,not mince words; be a straight shooter,0.011029227636754513,0.47233298420906067,0.005827602930366993,0.4903692305088043,0.018019117414951324,0.002421907614916563,0.04130914807319641,0.21566827595233917,0.009784918278455734,0.6967291235923767,0.032067958265542984,0.004440634977072477
no tiene caso,it is completely pointless; it is a waste of time,0.8078547716140747,0.01285815890878439,0.0009428647463209927,0.1749095767736435,0.0024546757340431213,0.000979863223619759,0.043326906859874725,0.3299480378627777,0.014213906601071358,0.5601367950439453,0.04665623605251312,0.005718129221349955
no ver el pelo a algn,not see hide or hair of someone,0.015981273725628853,0.019545940682291985,0.0014859737129881978,0.7727013230323792,0.18820436298847198,0.002081147627905011,0.040370840579271317,0.10892825573682785,0.004515118431299925,0.8110752105712891,0.03234736621379852,0.002763261552900076
nunca se sabe,you never know; you never can tell,0.09847170859575272,0.43065810203552246,0.00756225548684597,0.4451649487018585,0.016141178086400032,0.002001813380047679,0.0399508960545063,0.28930431604385376,0.011232098564505577,0.5842466354370117,0.0697198286652565,0.005546178203076124
otra vez,again; once more,0.04894425719976425,0.36247119307518005,0.013038729317486286,0.5032569766044617,0.06468480080366135,0.007604115176945925,0.03171335533261299,0.3971906304359436,0.008773358538746834,0.522558867931366,0.034161701798439026,0.005602109245955944
pagar a plazos,pay for something in installments,0.09082422405481339,0.2761470675468445,0.006463196128606796,0.6070569157600403,0.014980655163526535,0.004527909215539694,0.04171760380268097,0.4271238446235657,0.012005667202174664,0.4593437910079956,0.05130068585276604,0.008508366532623768
para colmo de  desgracias,to top it all; to top it off (lit.: for the height of  disgrace),0.9096136689186096,0.002894683973863721,0.000844211783260107,0.08504564315080643,0.0009851319482550025,0.0006167336250655353,0.04093477129936218,0.5470542311668396,0.007336601614952087,0.261220246553421,0.13769887387752533,0.005755259655416012
para colmo de males,to make matters worse,0.24400493502616882,0.008793740533292294,0.0014514343347400427,0.7384635210037231,0.006275140214711428,0.0010112246964126825,0.036589086055755615,0.2783162295818329,0.01084508839994669,0.33321189880371094,0.33310210704803467,0.007935634814202785
para diario,everyday,0.13951344788074493,0.43569308519363403,0.004260130226612091,0.2903497815132141,0.1225341334939003,0.007649418897926807,0.01818258687853813,0.8979170918464661,0.007307121064513922,0.04888775199651718,0.02514149621129036,0.0025640660896897316
parecer otro/-a,look great; look fantastic,0.0002761598152574152,0.9987301230430603,0.00024774501798674464,0.00018259281932841986,0.00018960918532684445,0.00037362243165262043,0.02068384550511837,0.1280156522989273,0.007645168341696262,0.5638022422790527,0.2695496678352356,0.010303369723260403
partirse el alma,make someone’s heart bleed (lit.: my soul is separated from  me),0.9928925037384033,0.0006282572285272181,0.00032708427170291543,0.005448514595627785,0.0005569385248236358,0.0001467514521209523,0.03131319209933281,0.3717426657676697,0.007970750331878662,0.545041024684906,0.039416950196027756,0.004515455104410648
pasar a buscar,pick up; collect; get,0.0224184300750494,0.8556481599807739,0.003086836775764823,0.07322762906551361,0.04085325822234154,0.004765702411532402,0.03763078525662422,0.24398714303970337,0.0058694216422736645,0.3282212018966675,0.37521135807037354,0.009080088697373867
pasar de la raya,cross the line (lit.: to pass over the line),0.022644151002168655,0.17066441476345062,0.004110909067094326,0.4894258379936218,0.3083628714084625,0.0047918218187987804,0.029134685173630714,0.6779255270957947,0.008816252462565899,0.21095824241638184,0.06829790025949478,0.004867339041084051
pasar el mono a pelo,go cold turky,0.001019262825138867,0.0015578882303088903,0.0011190457735210657,0.9942915439605713,0.0015736710047349334,0.00043852688395418227,0.03238455206155777,0.6030455231666565,0.008123486302793026,0.2847507894039154,0.06488592177629471,0.0068097105249762535
pasar por alto,pass over; overlook; ignore (lit.: to pass by high),0.32262903451919556,0.0826461985707283,0.0033953788224607706,0.47481903433799744,0.11448846012353897,0.0020219904836267233,0.023550158366560936,0.7454642057418823,0.014093859121203423,0.1501825749874115,0.06031033396720886,0.0063988808542490005
pasarlo bomba,have a great time (lit.: to pass the bomb),0.00216314266435802,0.9914712309837341,0.0008350748103111982,0.004470886196941137,0.0006479715812020004,0.00041176032391376793,0.018864616751670837,0.05156129598617554,0.003494235221296549,0.8711974024772644,0.05256892740726471,0.002313551725819707
pedir la luna,ask the impossible (lit.: to ask for the moon),0.035478368401527405,0.23886987566947937,0.004123569931834936,0.5424638390541077,0.17480230331420898,0.004262047819793224,0.025392940267920494,0.5395759344100952,0.012913779355585575,0.3535695970058441,0.06358134001493454,0.004966413136571646
pegar el ojo,fall asleep; sleep (lit.: to stick the eye),0.13636748492717743,0.012766167521476746,0.0014055665815249085,0.04011468216776848,0.8078463673591614,0.0014997243415564299,0.035732828080654144,0.3855046331882477,0.008190980181097984,0.49404647946357727,0.06833871454000473,0.008186349645256996
perder la cabeza,fall madly in love with someone,0.010125909000635147,0.02287040278315544,0.9174407720565796,0.034965164959430695,0.011044401675462723,0.0035533555783331394,0.015676116570830345,0.1289559304714203,0.006955299060791731,0.8198378682136536,0.0256449393928051,0.0029298444278538227
pez gordo,fat cat; big cheese; big cheese (lit.: fat fish),0.015423092991113663,0.07136157155036926,0.0037585641257464886,0.8987858891487122,0.008424189873039722,0.0022467225790023804,0.040824148803949356,0.0877479612827301,0.0043818107806146145,0.8009434342384338,0.06125647574663162,0.004846146330237389
