English,Spanish,eng_sadness,eng_joy,eng_love,eng_anger,eng_fear,eng_surprise,spa_sadness,spa_joy,spa_love,spa_anger,spa_fear,spa_surprise
Close enough?,¿Suficientemente cerca?,0.01708107627928257,0.1072842925786972,0.007609430700540543,0.2450305074453354,0.6084709763526917,0.014523716643452644,0.018061241135001183,0.21723344922065735,0.006375608034431934,0.6458505392074585,0.1061391532421112,0.006339992396533489
How would you say it?,¿Cómo lo dirías?,0.015569205395877361,0.04245844855904579,0.0025456720031797886,0.8235787153244019,0.11250675469636917,0.003341219387948513,0.02041836827993393,0.1557254195213318,0.008197981864213943,0.7207691669464111,0.08790037781000137,0.006988706532865763
Han no Zashi?,Han no Zashi?,0.021286308765411377,0.04984249174594879,0.0036707285325974226,0.7895004153251648,0.1313294619321823,0.004370552953332663,0.021286308765411377,0.04984249174594879,0.0036707285325974226,0.7895004153251648,0.1313294619321823,0.004370552953332663
Didn't that what I said?,¿No fue eso lo que dije?,0.00818040780723095,0.003833542112261057,0.00047087782877497375,0.9758022427558899,0.011167218908667564,0.000545754621271044,0.01586996577680111,0.08848787844181061,0.004597737453877926,0.8287776708602905,0.0582103468477726,0.004056302364915609
Yeah?,¿Sí?,0.027404772117733955,0.2853921353816986,0.0063318214379251,0.5517793297767639,0.11623474210500717,0.012857196852564812,0.02683287486433983,0.3378527760505676,0.010862556286156178,0.5119070410728455,0.10004644095897675,0.01249829400330782
"Okay? And she wrote a letter to the you know, like a letter to the editor kind of thing, where she said, I'm not sure why, but since about two or three years ago, whenever I go to a bookstore, I'm struck by an urge to move my bowels. They printed it, just the letter to the editor, and then got so many responses from people saying me too, that the next issue had a fourteen page feature article on the headline was the phenomenon currently shaking the bookstore industry.","¿Bueno? Y ella le escribió una carta, ya sabes, algo así como una carta al editor, donde decía: No estoy segura de por qué, pero desde hace unos dos o tres años, cada vez que voy a una librería, Me asaltó la necesidad de defecar. Lo imprimieron, solo la carta al editor, y luego recibieron tantas respuestas de gente que decía que yo también, que el siguiente número tenía un artículo de catorce páginas en el titular: era el fenómeno que sacudía actualmente a la industria de las librerías.",0.0029690105002373457,0.011029050685465336,0.000849065079819411,0.17475157976150513,0.7943227291107178,0.01607855223119259,0.02701393887400627,0.5840893387794495,0.009677066467702389,0.3372601568698883,0.03772183507680893,0.004237591754645109
"Yeah, and it became like such a thing that it took her name, Marico Aoki. Even though there has been people have turned up mentions of this kind of thing as far back as the fifties, I could not find any original source material of that, but I think I'm willing to take IFL Science on their word if they were the one where I got it from. But in Japan it kicked off like a trend, right, So there were kind of like game show informal studies of what exactly was going on, and they did turn up some data, not exactly like you know, peer review shorthy data, but they found that about ten percent of the respondence in Japan feel the urge to poop when they go into the bookstore. So the Marryoki Aoki phenomenon is it covers about ten percent of the population. I'm squarely in the ninety percent. You're apparently in the ten percent.","Sí, y llegó a ser tal cosa que tomó su nombre, Marico Aoki. Aunque ha habido personas que han mencionado este tipo de cosas ya en los años cincuenta, no pude encontrar ningún material fuente original al respecto, pero creo que estoy dispuesto a confiar en la palabra de IFL Science si así fuera. aquel de donde lo saqué. Pero en Japón comenzó como una tendencia, cierto, así que hubo una especie de programas de juegos, estudios informales sobre qué estaba pasando exactamente, y arrojaron algunos datos, no exactamente como, ya sabes, datos breves de revisión por pares, pero descubrió que alrededor del diez por ciento de los encuestados en Japón sienten la necesidad de hacer caca cuando van a la librería. Entonces, el fenómeno Marryoki Aoki cubre alrededor del diez por ciento de la población. Estoy de lleno en el noventa por ciento. Aparentemente estás en el diez por ciento.",0.0020676529966294765,0.9806727766990662,0.000986703671514988,0.013392566703259945,0.0016680634580552578,0.0012121633626520634,0.024062320590019226,0.7163872718811035,0.008119232021272182,0.20897898077964783,0.0387762188911438,0.0036759849172085524
"Well, I mean, I haven't tested it with a bookstore, but there are similarities between. For us, it always felt like like Jim's theory was that it was a big being alone in a very big, large, empty quiet.","Bueno, quiero decir, no lo he probado en una librería, pero hay similitudes entre ambos. Para nosotros, siempre sentimos que la teoría de Jim era que era un gran ser solo en un silencio muy grande, grande y vacío.",0.9941704869270325,0.0017584840534254909,0.00019677086675073951,0.0019199646776542068,0.0017714748391881585,0.00018287858983967453,0.026541652157902718,0.4497931897640228,0.00841151736676693,0.47326207160949707,0.038229092955589294,0.003762478707358241
Space like a colon.,Espacio como dos puntos.,0.032573387026786804,0.17553889751434326,0.003697731764987111,0.6599330306053162,0.12131407856941223,0.0069428617134690285,0.010283911600708961,0.8855730295181274,0.004133991431444883,0.074809230864048,0.022826526314020157,0.0023733233101665974
"I guess so, but you know, a bookstore isn't empty, but it's not like going to a concert. It is generally pretty quiet, so and there's like some there's a privacy aspect I think to a bookstore. I mean I'm thinking larger bookstores, not like you know, the tiny mom and pops, which I love. So I don't know that was his theory. Lease, so I guess I'm in that ten percent. I'll go to a bookstore and I'll let you know.","Supongo que sí, pero ya sabes, una librería no está vacía, pero tampoco es como ir a un concierto. En general, es bastante silencioso, por lo que creo que hay un aspecto de privacidad en una librería. Quiero decir, estoy pensando en librerías más grandes, no como ya sabes, las pequeñas mamás y papás, que me encantan. Así que no sé cuál era su teoría. Arrendamiento, así que supongo que estoy en ese diez por ciento. Voy a una librería y te lo cuento.",0.7812557220458984,0.1468932181596756,0.0014767792308703065,0.045894768089056015,0.02294475957751274,0.001534725772216916,0.027975358068943024,0.5856682658195496,0.01669628731906414,0.32786867022514343,0.037990082055330276,0.0038013893645256758
"We'll report back for sure. As a matter of fact, we should live stream on stuff. You should know, like one of our social it's true.","Informaremos con seguridad. De hecho, deberíamos transmitir en vivo esas cosas. Debes saber, como uno de nuestros sociales, que es verdad.",0.00096467649564147,0.9939000606536865,0.0009269986767321825,0.0034122203942388296,0.0005548304761759937,0.00024123881303239614,0.019667919725179672,0.7592672109603882,0.009209158830344677,0.16942226886749268,0.03896978870034218,0.0034635986667126417
"Oh my god, you might He'll be right back. Should we take a break, Yeah, all right, we'll come back and talk about some of the theories right after this. If you want to know, then you're in luck. Just listen to Chuck selfus.","Dios mío, es posible que vuelva enseguida. Si nos tomamos un descanso, sí, está bien, volveremos y hablaremos sobre algunas de las teorías justo después de esto. Si quieres saberlo, estás de suerte. Solo escucha a Chuck Selfus.",0.0008628289797343314,0.9969860911369324,0.0005120389396324754,0.0009899369906634092,0.00038121602847240865,0.00026788347167894244,0.025518307462334633,0.5207775831222534,0.005785812623798847,0.40797072649002075,0.0360284261405468,0.003919120412319899
"Chuck, I think I speak on behalf of at least half of the people listening. Would you and Jim go poop at the same time, or would you like take turns?","Chuck, creo que hablo en nombre de al menos la mitad de las personas que escuchan. ¿Jim y tú harían caca al mismo tiempo o les gustaría turnarse?",0.009219891391694546,0.32204508781433105,0.0032432670705020428,0.6321697235107422,0.030785642564296722,0.002536321524530649,0.012657011859118938,0.09470096975564957,0.0036485474556684494,0.8238753080368042,0.062168676406145096,0.0029494697228074074
"I don't remember that part. I don't even know if we went and pooped or if it was just like, oh I got a poop, I see, I see.","No recuerdo esa parte. Ni siquiera sé si fuimos y hicimos caca o si fue simplemente como, oh, tengo caca, ya veo, ya veo.",0.013814589940011501,0.7500157952308655,0.0035909167490899563,0.20189376175403595,0.022982807829976082,0.007702117785811424,0.014837455935776234,0.8020563721656799,0.007900897413492203,0.1619226038455963,0.010554264299571514,0.002728383056819439
"Okay, Yeah, so yeah, anyway, we're back.","Vale, sí, así que sí, de todos modos, estamos de vuelta.",0.002192004583775997,0.9918728470802307,0.0008669524686411023,0.0037138639017939568,0.0009751597535796463,0.00037916196743026376,0.027887806296348572,0.7226865291595459,0.009046961553394794,0.1869243085384369,0.04933164268732071,0.004122688435018063
"Yeah, we're back. There is no like serious science probably about this, but there are a lot of pretty interesting theories, and one of them is something that we've talked about. In fact, we did a whole show sort of, didn't we about the gut brain axis we did.","Sí, estamos de vuelta. Probablemente no exista ciencia seria sobre esto, pero hay muchas teorías bastante interesantes, y una de ellas es algo de lo que hemos hablado. De hecho, hicimos una especie de espectáculo completo, ¿no es así sobre el eje intestino-cerebro?",0.0020820831414312124,0.974163293838501,0.0007201311527751386,0.004852909594774246,0.0022871431428939104,0.015894386917352676,0.018389668315649033,0.7371921539306641,0.0044944435358047485,0.16717253625392914,0.06859812885522842,0.004153111018240452
I don't.,No.,0.135215625166893,0.033398859202861786,0.002916626865044236,0.7973260879516602,0.030070537701249123,0.00107228581327945,0.026041554287075996,0.0289412010461092,0.0034943693317472935,0.8078580498695374,0.13072997331619263,0.002934915479272604
It's something about like when you approach the front door of your.,Es algo así como cuando te acercas a la puerta principal de tu.,0.0035218806006014347,0.00973038375377655,0.000887156929820776,0.1596798449754715,0.8237854242324829,0.0023953067138791084,0.019764365628361702,0.8139880299568176,0.011018083430826664,0.12142307311296463,0.029859255999326706,0.003947123885154724
"House, that's the brain bladder connection.","House, esa es la conexión cerebro-vejiga.",0.01719324290752411,0.08717049658298492,0.003804126987233758,0.5408745408058167,0.34647610783576965,0.004481485113501549,0.019020449370145798,0.14200438559055328,0.004613125696778297,0.5835955142974854,0.24653753638267517,0.004229001235216856
"Oh okay, I think this is kind of similar though, right, No, totally.","Oh, está bien, creo que esto es algo similar, cierto, no, totalmente.",0.0016302949516102672,0.9858350157737732,0.0006578135653398931,0.003677774453535676,0.002659147372469306,0.005540022160857916,0.00710331043228507,0.9082964062690735,0.004148581065237522,0.07008284330368042,0.007501636631786823,0.0028672185726463795
"I think the second theory, the smell of books, which we'll get to, is more brain bladder connection. But the gut brain axis would have come up in I guess, like I can't remember what it was, but we talked about like a whole episode about how there's neurons in your gut and like your brain and your gut, your central nervous system and your enteric nervous system communicate to one another. And so that's probably the likeliest explanation for why somebody would feel the urge to poop in a bookstore.","Creo que la segunda teoría, el olor de los libros, a la que llegaremos, es más una conexión cerebro-vejiga. Pero el eje intestino-cerebro habría aparecido, supongo, como si no pudiera recordar qué era, pero hablamos de un episodio completo sobre cómo hay neuronas en tu intestino y, como tu cerebro y tu intestino, tu sistema nervioso central. y su sistema nervioso entérico se comunican entre sí. Y esa es probablemente la explicación más probable de por qué alguien sentiría la necesidad de hacer caca en una librería.",0.012640009634196758,0.33392125368118286,0.008393451571464539,0.45610979199409485,0.17544402182102203,0.013491434045135975,0.020389853045344353,0.7420175671577454,0.0059570437297225,0.13831451535224915,0.0893469899892807,0.003974037244915962
"Yeah, there are some other you know. To me, I think it's all of these things added together. There is that there is also this sort of connection of like people like reading on the toilet has long been something that people do, right. People are on their phones now, but in the old days, you had that magazine. Rack still got a magazine right next to my toilet, and we'll read a good magazine. So that connection. Maybe that subconscious thing of when you're among those books, your sphincter just a moocks, just a little bit, maybe.","Sí, hay algunos otros que conoces. Para mí, creo que son todas estas cosas sumadas. También existe este tipo de conexión de que a la gente le gusta leer en el baño; ha sido durante mucho tiempo algo que la gente hace, ¿verdad? La gente ahora usa sus teléfonos, pero en los viejos tiempos había esa revista. Rack todavía tiene una revista justo al lado de mi baño y leeremos una buena revista. Entonces esa conexión. Tal vez esa cosa subconsciente de cuando estás entre esos libros, tu esfínter solo se mofa, solo un poquito, tal vez.",0.014307085424661636,0.8901657462120056,0.0021440249402076006,0.06261414289474487,0.028407221660017967,0.0023615865502506495,0.033323921263217926,0.3784676790237427,0.015034929849207401,0.4813501238822937,0.08817026019096375,0.003653177060186863
"Yeah, for sure. So whatever it was, whatever, if it's like the smell of books, that's kind of usually put forth. Whatever it is that you associate with a bookstore, and then you poop in the bookstore. That's where your gut brain access would take over and you develop this association. So when you walk into the bookstore, your brain goes, hey, gut, we're in a bookstore. You better get busy pooping.","Si, seguro. Entonces, sea lo que sea, lo que sea, si es como el olor de los libros, eso generalmente se expresa. Lo que sea que asocies con una librería y luego hagas caca en la librería. Ahí es donde su acceso cerebral intestinal tomaría el control y desarrollaría esta asociación. Entonces, cuando entras a la librería, tu cerebro dice, oye, tripa, estamos en una librería. Será mejor que te ocupes de hacer caca.",0.008213687688112259,0.48364201188087463,0.002551766112446785,0.47471708059310913,0.02799852564930916,0.0028767951298505068,0.08675805479288101,0.5369942784309387,0.011617759242653847,0.23891966044902802,0.12003827840089798,0.00567200593650341
"Yeah, makes sense. Another one, of course, is a bookstore oftentimes there's a lot of squatting. Yeah, if you want to book down on that bottom shelf, or you want to peruse for a little while on the bottom, you're going to be squatting down. And humankind didn't evolve to poop like we poop. Now you're supposed to squat. And if you've ever in in that dead squat position with your butt just barely above the ground and all your weight, like everything lines up in such a way to where your body goes, oh, it's go.","Sí, tiene sentido. Otro, por supuesto, es una librería donde muchas veces hay mucha okupación. Sí, si quieres reservar en ese estante inferior, o si quieres examinar detenidamente un momento en la parte inferior, estarás en cuclillas. Y la humanidad no evolucionó para hacer caca como nosotros. Ahora se supone que debes agacharte. Y si alguna vez has estado en esa posición en cuclillas con el trasero apenas por encima del suelo y todo tu peso, como si todo se alineara de tal manera hacia donde va tu cuerpo, oh, listo.",0.8165056109428406,0.008283392526209354,0.001238933065906167,0.04728667810559273,0.12327022105455399,0.0034151501022279263,0.04081227630376816,0.4128899872303009,0.00907627772539854,0.4791998565196991,0.05267229676246643,0.005349259357899427
"Time, it's time, yeah, and he goes.","Hora, es hora, sí, y se va.",0.019920896738767624,0.6630680561065674,0.004836802836507559,0.29835033416748047,0.010878374800086021,0.0029455553740262985,0.02018165960907936,0.6743242740631104,0.007540830876678228,0.2735207676887512,0.021803058683872223,0.0026295313145965338
"So you're in there already, it's quiet. You got the smell of the books you're squatting.","Así que ya estás ahí, está en silencio. Tienes el olor de los libros que estás en cuclillas.",0.04399004578590393,0.1995866596698761,0.002667919732630253,0.5183308720588684,0.23251016438007355,0.002914323704317212,0.03131115436553955,0.41849285364151,0.01810913160443306,0.4624099135398865,0.06319486349821091,0.006482095457613468
"Yeah, how could anybody not poop?","Sí, ¿cómo podría alguien no hacer caca?",0.019779009744524956,0.2688824236392975,0.0021524671465158463,0.6514887809753418,0.05051492154598236,0.007182424422353506,0.03021525777876377,0.32507625222206116,0.011628897860646248,0.5546078085899353,0.07066171616315842,0.00781009066849947
"You may have a coffee, that's a big one.","Puedes tomar un café, eso es grande.",0.00941614992916584,0.8297011256217957,0.0029470378067344427,0.14951683580875397,0.006724444683641195,0.0016943335067480803,0.0162896029651165,0.8008696436882019,0.006477992981672287,0.12064430862665176,0.04986328259110451,0.005855109076946974
"A lot of people say, yeah, people drink coffee and bookstores and coffee makes you poop.","Mucha gente dice, sí, la gente bebe café y en las librerías y el café te hace defecar.",0.006277003791183233,0.7179698944091797,0.0039137923158705235,0.2639538645744324,0.005527555476874113,0.002357842866331339,0.011287274770438671,0.8350353240966797,0.006950118578970432,0.1343929022550583,0.009832534939050674,0.00250176340341568
"Yeah. So I think it's like all this stuff sort of adds up to, oh my god, I'm in a bookstore. I've got to go.","Sí. Así que creo que todo esto se suma a, oh Dios mío, estoy en una librería. Tengo que ir.",0.04600866138935089,0.17739644646644592,0.001747898175381124,0.14158231019973755,0.6189366579055786,0.01432809792459011,0.026708200573921204,0.6663811206817627,0.012158714234828949,0.2507481276988983,0.04025560989975929,0.00374818267300725
"There's another theory that isn't specifically identified as from Japan. But if it's not from Japan, I will eat my hat and I don't even have a hat. I'll go buy a hat to eat it. If this isn't a Japanese theory, that because life is stressful, when you walk into a bookstore, a bookstore is very calm, and so you feel relieved and so you want to leave yourself.","Hay otra teoría que no se identifica específicamente como procedente de Japón. Pero si no es de Japón, me comeré el sombrero y ni siquiera tengo sombrero. Iré a comprarme un sombrero para comérmelo. Si esta no es una teoría japonesa, que debido a que la vida es estresante, cuando entras a una librería, la librería está muy tranquila, entonces te sientes aliviado y quieres salir de ti mismo.",0.00033106087357737124,0.9988658428192139,0.000279835716355592,0.00015421870921272784,0.0001800094178179279,0.00018910254584625363,0.01994713395833969,0.52330082654953,0.009796444326639175,0.4031357169151306,0.040419768542051315,0.0034001662861555815
I don't think I've ever seen you wear a hat.,Creo que nunca te he visto usar sombrero.,0.004056666046380997,0.9759746193885803,0.0017308646347373724,0.010255048982799053,0.004995312076061964,0.002987614134326577,0.01912298984825611,0.45167049765586853,0.01702711544930935,0.42798876762390137,0.07902105152606964,0.005169510841369629
"I've got a like a mud hens hat that man, my hair has to be pretty messed up for me to wear it, but that's my hat.","Ese hombre, tengo un sombrero como de gallina de barro, mi cabello tiene que estar bastante desordenado para usarlo, pero ese es mi sombrero.",0.20744623243808746,0.0027998925652354956,0.0007015449227765203,0.7866869568824768,0.0017448726575821638,0.000620523642282933,0.02581268735229969,0.5667654275894165,0.013460471294820309,0.3373246490955353,0.053165264427661896,0.0034715491347014904
I don't think i've ever seen you in a hat in sixteen years.,No creo haberte visto nunca con un sombrero en dieciséis años.,0.004689034074544907,0.9669622182846069,0.00255025178194046,0.02128766104578972,0.0032277628779411316,0.0012830971973016858,0.025042343884706497,0.3503601849079132,0.009968272410333157,0.5745564699172974,0.035696759819984436,0.0043759956024587154
"Well, that's by design.","Bueno, eso es por diseño.",0.0076101417653262615,0.9553388953208923,0.0022744257003068924,0.027189679443836212,0.005564840044826269,0.0020220561418682337,0.02590613067150116,0.7004782557487488,0.007875338196754456,0.2322990894317627,0.030230194330215454,0.003211077768355608
I've seen you in shorts maybe twice.,Te he visto en pantalones cortos tal vez dos veces.,0.02729928307235241,0.23326750099658966,0.004609074909240007,0.47775137424468994,0.24877884984016418,0.0082939974963665,0.04006626456975937,0.6429718732833862,0.018918152898550034,0.23103071749210358,0.061424288898706436,0.0055887349881231785
That was by design as well. What do you think.,Eso también fue intencionado. Qué opinas.,0.02138623595237732,0.777118444442749,0.0033881620038300753,0.14439982175827026,0.04958561062812805,0.004121696576476097,0.016239909455180168,0.6454243659973145,0.005299357231706381,0.2738499939441681,0.05413597822189331,0.005050397478044033
"You get some nice legs thanks, And then of course you have to think about or at least consider the frequency illusion aspect of this. It's a type of confirmation bias, whereas once you know this is a thing, you start to just it's in your head all of a sudden, and you're making that connection where it previously didn't exist, So you know, you have to kind of consider that for sure.","Obtendrás unas bonitas piernas, gracias. Y luego, por supuesto, tienes que pensar o al menos considerar el aspecto de ilusión de frecuencia de esto. Es un tipo de sesgo de confirmación, mientras que una vez que sabes que esto existe, de repente empiezas a pensar que está en tu cabeza y estás haciendo esa conexión donde antes no existía. considerar eso con seguridad.",0.010932952165603638,0.9191402792930603,0.0015534715494140983,0.030145181342959404,0.035649947822093964,0.0025783097371459007,0.006872061174362898,0.9090961813926697,0.004552244208753109,0.056412436068058014,0.02120852656662464,0.0018585806246846914
"Yeah, that's what skeptics say. They say there's no such thing as the Mark Aoki phenomenon, that actually it's it's people just have heard of it, and maybe she had some sort of Pavlovian training where like the smell of the books made her want to poop, but just talk about it. It getting published and becoming a thing in Japan, then traveling around the world, people started saying like, oh, yeah, I've pooped in bookstores too, So then anytime they poop in a bookstore from that point on they notice it. It confirms their theory that they're susceptible to the Ma Aoki phenomenon, and it just becomes like a self fulfilling prophecy. But at the same time they're also ignoring all the times they go to the bookstore and don't poop, or they go to pet Co and have to poop. You don't want to do although you could just poop in the aisle and blame it on the dog. But still that's part of the frequency illusion.","Sí, eso es lo que dicen los escépticos. Dicen que no existe el fenómeno Mark Aoki, que en realidad es que la gente simplemente ha oído hablar de él, y tal vez ella tuvo algún tipo de entrenamiento pavloviano en el que el olor de los libros le daba ganas de hacer caca, pero solo habla de ello. . Se publicó y se convirtió en una cosa en Japón, luego viajó por todo el mundo, la gente empezó a decir, oh, sí, yo también hice caca en las librerías, así que cada vez que hacen caca en una librería a partir de ese momento lo notan. Confirma su teoría de que son susceptibles al fenómeno Ma Aoki, y se convierte en una profecía autocumplida. Pero al mismo tiempo también ignoran todas las veces que van a la librería y no hacen caca, o van a la tienda de mascotas y tienen que hacer caca. No querrás hacerlo, aunque podrías simplemente hacer caca en el pasillo y echarle la culpa al perro. Pero aun así eso es parte de la ilusión de la frecuencia.",0.06938927620649338,0.028659969568252563,0.0014698741724714637,0.7457202076911926,0.15334822237491608,0.0014124256558716297,0.027501847594976425,0.6532003283500671,0.009243245236575603,0.25059521198272705,0.0549783930182457,0.0044809021055698395
"Yeah, for sure. So I'm curious to hear from people two types of people, people that have experienced this, whether in a bookstore or like my situation, like a large empty room, or bookstore employees who are like, dude, you don't know that the nightmare that we live.","Si, seguro. Así que tengo curiosidad por escuchar a dos tipos de personas, personas que han experimentado esto, ya sea en una librería o en mi situación, como una gran sala vacía, o empleados de una librería que dicen, amigo, no lo sabes. la pesadilla que vivimos.",0.002233885694295168,0.0026693346444517374,0.0010506584076210856,0.0010108217829838395,0.05898743495345116,0.9340478181838989,0.01679416559636593,0.8203004598617554,0.008305185474455357,0.1304052323102951,0.02122119814157486,0.00297368923202157
"Yeah, I can imagine, you know, Yeah, I hadn't thought about that. Man's better thought for the bookstore employees.","Sí, me lo puedo imaginar, ya sabes. Sí, no había pensado en eso. El mejor pensamiento del hombre para los empleados de la librería.",0.017293499782681465,0.30616214871406555,0.002045414876192808,0.5648557543754578,0.10584868490695953,0.003794432384893298,0.02995608001947403,0.5725637674331665,0.008169477805495262,0.34991878271102905,0.03578096255660057,0.003610902465879917
"Huh, wasn't there Seinfeld where George had to go to the bathroom in a bookstore?","Eh, ¿no estaba Seinfeld donde George tenía que ir al baño en una librería?",0.052839770913124084,0.009323648177087307,0.0008157723350450397,0.6544743180274963,0.28035685420036316,0.0021896525286138058,0.02000376023352146,0.3779004216194153,0.008224058896303177,0.5414928197860718,0.04769962653517723,0.004679309669882059
"Yeah, he found the pastoral scenes very conducive to and then Elaine cuts him off. He had to buy a book because he took it in the bathroom.","Sí, encontró las escenas pastorales muy propicias y luego Elaine lo interrumpe. Tuvo que comprar un libro porque se lo llevó al baño.",0.10646805167198181,0.008000044152140617,0.0010944183450192213,0.8674616813659668,0.016373349353671074,0.0006024684989824891,0.03847818076610565,0.700374960899353,0.024330126121640205,0.18809305131435394,0.04538589343428612,0.003337841248139739
That's funny.,Es gracioso.,0.001826216815970838,0.004705409985035658,0.0011209942167624831,0.003651923267170787,0.007150412071496248,0.9815450310707092,0.01969781517982483,0.7523633241653442,0.004429567605257034,0.15640708804130554,0.061695728451013565,0.005406610667705536
"There you have it, a book of Impressionist paintings. If you well, no, this is not a regular stuff you should know episode. Even though in this episode we found out the origin of stuff you should know, even I didn't know the origin story. And since I'm so hyped, I think that can only mean that short stuff is out.","Ahí lo tienes, un libro de pinturas impresionistas. Bueno, no, este no es un episodio normal que debas saber. Aunque en este episodio descubrimos el origen de cosas que deberías saber, ni siquiera yo conocía la historia del origen. Y como estoy tan entusiasmado, creo que eso sólo puede significar que ya no hay material corto.",0.0032692712265998125,0.9757752418518066,0.001246300176717341,0.008623854257166386,0.00648645032197237,0.004598973784595728,0.014542828314006329,0.8765439391136169,0.0048760357312858105,0.08450672775506973,0.017150945961475372,0.002379637910053134
"Stuff you Should Know is a production of iHeartRadio. For more podcasts my heart Radio, visit the iHeartRadio app, Apple Podcasts, or wherever you listen to your favorite shows.","Cosas que debes saber es una producción de iHeartRadio. Para obtener más podcasts de my heart Radio, visita la aplicación iHeartRadio, Apple Podcasts o dondequiera que escuches tus programas favoritos.",0.004919169936329126,0.6179841160774231,0.37031713128089905,0.0019333637319505215,0.0011080288095399737,0.003738078521564603,0.010783386416733265,0.8892227411270142,0.004910341929644346,0.07314089685678482,0.020355625078082085,0.0015870296629145741
"My black and white Nike blazers hit the pavement in the parking lot of Men’s Central Jail. Immediately I felt the warm sun on my skin as I stepped off the LA County bus. The word probation was printed across the back of my shirt and down the side of my pants. A heavy silver chain had me bounds at the wrist and another one restraining my ankles. There is a long road ahead of me. This is only the beginning. Right now I am not sure that there is a light at the end of this tunnel. I’m only 17 and as a female, I was full of emotion, but had to learn the art of masking. I was scared of the unknown. On my way to court, surrounded me with all the women from Lynwood county dressed in all blue. The holding cells were packed with inmates on every side so much that corrections had nowhere to put me. Since I was a minor I had to be escorted. Today I was escorted to an old rusted filthy bathroom next to the holding cells.","Mis chaquetas Nike blancas y negras cayeron al pavimento en el estacionamiento de la Cárcel Central de Hombres. Inmediatamente sentí el cálido sol en mi piel cuando bajé del autobús del condado de Los Ángeles. La palabra libertad condicional estaba impresa en la parte posterior de mi camisa y en el costado de mis pantalones. Una pesada cadena de plata me tenía atado en las muñecas y otra sujetando mis tobillos. Hay un largo camino por delante. Este es sólo el comienzo. En este momento no estoy seguro de que haya una luz al final de este túnel. Solo tengo 17 años y, como mujer, estaba llena de emociones, pero tuve que aprender el arte de enmascarar. Tenía miedo de lo desconocido. De camino a la corte, me rodeó de todas las mujeres del condado de Lynwood vestidas todas de azul. Las celdas de detención estaban tan repletas de reclusos por todos lados que el correccional no tenía dónde ponerme. Como era menor de edad me tenían que acompañar. Hoy me acompañaron a un baño viejo, oxidado y sucio al lado de las celdas de detención.",0.007007432170212269,0.11231488734483719,0.5172119140625,0.03455846756696701,0.32262372970581055,0.006283602677285671,0.032289616763591766,0.6555981040000916,0.008938089944422245,0.2382364571094513,0.06024596467614174,0.004691760055720806
"The smell of urine was overpowering as I walked through the door I heard it securely locked behind me. All the noise from people yelling, singing, laughing and talking started to drown out. To make myself as comfortable as possible. That’s a casino on the […] I was standing up against the wall. I chains were tight on my wrist. They were chafing my skin. I couldn’t relax. We’ll get out of them. I looked at the walls covered in peanut butter and jelly behind the sink and toilet bowl flooded with trash as I sit. Inmates were starting to get called out for court. He got quieter and quieter as people are getting escorted to their bus. Where is my bus? Did they forget me? I pounded on the door each time I heard keys passing by I was ignored. I started to think about my mom. She’s probably wondering where I’m at. I was no stranger to trouble. But this time there was no way out. I was powerless. Then someone yelled, little baby, are you still in there? I barely replied.","El olor a orina era abrumador cuando entré por la puerta y escuché que estaba bien cerrada detrás de mí. Todo el ruido de la gente gritando, cantando, riendo y hablando empezó a ahogarse. Para ponerme lo más cómodo posible. Eso es un casino en el […] Estaba parado contra la pared. Las cadenas estaban apretadas en mi muñeca. Estaban rozando mi piel. No podía relajarme. Saldremos de ellos. Mientras me sentaba, miré las paredes cubiertas de mantequilla de maní y mermelada detrás del lavabo y la taza del inodoro inundada de basura. Los reclusos empezaban a ser llamados a comparecer ante los tribunales. Se volvió cada vez más silencioso mientras escoltaban a la gente hasta su autobús. ¿Dónde está mi autobús? ¿Me olvidaron? Golpeé la puerta cada vez que escuchaba pasar las llaves, me ignoraban. Empecé a pensar en mi mamá. Probablemente se esté preguntando dónde estoy. No era ajeno a los problemas. Pero esta vez no había salida. Estaba impotente. Entonces alguien gritó, pequeña, ¿todavía estás ahí? Apenas respondí.",0.6029597520828247,0.039303019642829895,0.0011445576092228293,0.2610306739807129,0.09379295259714127,0.0017689677188172936,0.0441594161093235,0.44270017743110657,0.008762521669268608,0.42504769563674927,0.07408534735441208,0.005244737956672907
