Idiom,Meaning,Idiom_NEU,Idiom_NEG,Idiom_POS,Meaning_NEU,Meaning_NEG,Meaning_POS
a juro,no matter what (used in Venezuela),0.3120798170566559,0.5366132855415344,0.1513068825006485,0.042325202375650406,0.9484140872955322,0.0092606907710433
a la altura,at the level; up to (lit.: at the height),0.12683109939098358,0.709411084651947,0.1637578159570694,0.007905163802206516,0.9734081029891968,0.018686706200242043
a la intemperie,"in the open (lit.: at/on the elements. Intemperie refers to  the weather and other forces in the physical, natural world, particularly as  experienced without the benefits of technology, particularly modern technology)",0.5886097550392151,0.3911901116371155,0.02020016685128212,0.04064474627375603,0.917483925819397,0.04187130182981491
a la par de,on the same level as,0.07065387815237045,0.6491500735282898,0.28019601106643677,0.013898602686822414,0.9413090348243713,0.044792357832193375
a la salida del sol,sunrise (lit.: at the appearance of the sun),0.03782826289534569,0.6847421526908875,0.2774295508861542,0.003910714294761419,0.9300351142883301,0.06605411320924759
a la vez,at once; at the same time (lit.: at the time),0.1549748033285141,0.7327107191085815,0.11231449991464615,0.007848433218896389,0.9658780097961426,0.0262735765427351
a la vista,in view; in sight (lit.: at the sight),0.13064701855182648,0.6576144695281982,0.2117384821176529,0.0053602540865540504,0.9613821506500244,0.03325758874416351
a la vuelta,on the way back (lit: at the turn),0.08870987594127655,0.7064813375473022,0.20480883121490479,0.005377148278057575,0.9730395674705505,0.021583260968327522
a la vuelta de,just around the corner (lit.: at the turn of).,0.04131804406642914,0.7660938501358032,0.19258809089660645,0.005229953210800886,0.9584065675735474,0.03636348247528076
a largo plazo,in the long run; long-term; in the long term (lit.: at long  place),0.13280892372131348,0.6617529392242432,0.20543818175792694,0.009274437092244625,0.9718948602676392,0.01883072964847088
a lo largo (de),along; at the other end (lit.: at the far/long),0.07750052958726883,0.762123167514801,0.16037631034851074,0.009773191064596176,0.9727405309677124,0.017486318945884705
a lo lejos,from afar; at a distance (lit.: at the distant; allso in the  form “a los lejos.”),0.24053412675857544,0.6074455976486206,0.15202029049396515,0.00793460849672556,0.9713419079780579,0.02072340063750744
a lo mejor,probably; most likely (lit.: to the better),0.08344615995883942,0.7544522285461426,0.162101611495018,0.0020727969240397215,0.24382370710372925,0.7541034817695618
a manos de,at the hands of,0.12795013189315796,0.6882752180099487,0.18377463519573212,0.49990251660346985,0.49283185601234436,0.007265693508088589
a manos llenas,generously; lavishly (lit.: with full hands),0.21384653449058533,0.6097469329833984,0.17640650272369385,0.003822196274995804,0.8389716148376465,0.15720614790916443
a medida que,as (something happens or happened); in the process of  (something happening),0.3120761513710022,0.6001279950141907,0.08779586106538773,0.012102278880774975,0.9738097190856934,0.01408801693469286
a medio plazo,medium-term; in the medium term,0.08415482938289642,0.7037791013717651,0.21206602454185486,0.013853855431079865,0.9644071459770203,0.021739063784480095
a menudo,"often, frequently (lit.: of often)",0.34483692049980164,0.5250266790390015,0.1301364153623581,0.01873110421001911,0.959194004535675,0.02207489311695099
a mi modo de pensar,in my view; the way I see it,0.13963012397289276,0.7052041888237,0.1551656723022461,0.009932562708854675,0.9439763426780701,0.04609113559126854
a mi modo de ver,in my view; the way I see it,0.09133956581354141,0.6928319334983826,0.2158285230398178,0.009932562708854675,0.9439763426780701,0.04609113559126854
a otro perro con ese  hueso,go tell it to the marines (lit.: [give] this bone to another  dog),0.7214244604110718,0.23978498578071594,0.03879055380821228,0.04528849571943283,0.9309505224227905,0.02376101352274418
a palo seco,on its own; with nothing else,0.22307188808918,0.5866403579711914,0.190287783741951,0.034769635647535324,0.9495025277137756,0.015727823600172997
a partir de ahora,from now one (lit.: at the start of now),0.06742304563522339,0.7471511363983154,0.1854257881641388,0.006549600511789322,0.9710115790367126,0.02243877202272415
a pesar de,despite; in spite of,0.10902709513902664,0.5615981221199036,0.3293748199939728,0.5024048686027527,0.48800063133239746,0.009594546630978584
a plazo,on credit,0.24328266084194183,0.5459469556808472,0.2107703983783722,0.014475101605057716,0.9359515309333801,0.049573346972465515
a plena luz,in broad daylight,0.07590818405151367,0.48097550868988037,0.44311633706092834,0.013663902878761292,0.9348493814468384,0.05148673430085182
a primera hora,at the earliest moment,0.08547570556402206,0.6324232220649719,0.2821011245250702,0.013575512915849686,0.9369936585426331,0.04943088814616203
a primera vista,at first sight; at first blush (lit.: at first sight),0.08245853334665298,0.6016694903373718,0.3158720135688782,0.006622888147830963,0.9575924873352051,0.03578462079167366
a propósito,on purpose; deliberately,0.23429881036281586,0.5920578837394714,0.17364327609539032,0.02526833489537239,0.9580567479133606,0.01667489856481552
a propósito,by the way; speaking of which,0.23429881036281586,0.5920578837394714,0.17364327609539032,0.008633014746010303,0.9544177651405334,0.036949217319488525
a punto de,"on the verge of, about to (lit.: at point of)",0.1751096546649933,0.6182252168655396,0.20666515827178955,0.00666849734261632,0.9661997556686401,0.027131717652082443
a que,I bet (lit.: to what),0.3511980473995209,0.5430422425270081,0.10575974732637405,0.007722881156951189,0.9741869568824768,0.01809019036591053
a ratos,from time to time,0.45115119218826294,0.456760436296463,0.09208842366933823,0.012972913682460785,0.9536548256874084,0.03337232396006584
a sus espaldas,behind someone's back,0.24304524064064026,0.6087573766708374,0.14819738268852234,0.2497142106294632,0.7294986248016357,0.020787229761481285
a tientas,"by touch, by feel",0.36318573355674744,0.5065785646438599,0.13023565709590912,0.006005456205457449,0.8895275592803955,0.1044669821858406
a toda costa,at all costs (lit.: at all cost),0.10923328250646591,0.6523967385292053,0.23836998641490936,0.19111859798431396,0.8013070821762085,0.007574382703751326
a todo dar,"with full speed, far out, fabulous, great",0.06901055574417114,0.5938127040863037,0.33717671036720276,0.0018078696448355913,0.011427118442952633,0.9867650270462036
a toda máquina,"quickly, fast (lit.: at all machine)",0.07001848518848419,0.4292053282260895,0.5007762312889099,0.004336939658969641,0.8484945297241211,0.14716856181621552
a toda prisa,"with all speed, hastily, quickly (lit.: at all haste)",0.11504645645618439,0.6396753787994385,0.24527819454669952,0.010313593782484531,0.9607269167900085,0.028959479182958603
a todas luces,by any reckoning,0.1092086136341095,0.7164930105209351,0.17429836094379425,0.01897416077554226,0.9467233419418335,0.034302521497011185
a todo correr,"with all speed, hastily, quickly (lit.: at full running  (run))",0.08701726794242859,0.7002754807472229,0.2127072513103485,0.004379256162792444,0.958200216293335,0.037420544773340225
a toro pasado,in retrospect; in hindsight (lit.: by the bull gone past),0.24085165560245514,0.572947084903717,0.18620122969150543,0.016639145091176033,0.9624835252761841,0.02087734080851078
a trabajar,to work (n.b.: said when encouraging yourself or others to  start working),0.25514522194862366,0.5867270231246948,0.1581277847290039,0.002555550541728735,0.5607473254203796,0.4366971552371979
a tráves de,through,0.1200580894947052,0.6224822402000427,0.2574596703052521,0.0433412566781044,0.8846065402030945,0.0720522329211235
a veces,sometimes; at times,0.4226866364479065,0.48595625162124634,0.09135715663433075,0.07291863113641739,0.9092345833778381,0.017846805974841118
a ver,now then; let's see; hm-m,0.21411579847335815,0.6533699035644531,0.13251426815986633,0.009630612097680569,0.9615718126296997,0.02879759483039379
a verga,by hook or by crook,0.34545475244522095,0.5204417109489441,0.13410352170467377,0.10503246635198593,0.8783217668533325,0.01664571650326252
a(l) fin de cuentas,when all’s said and done; when it comes down to it (lit.: at  (the) end of accounts),0.19913949072360992,0.7583716511726379,0.04248882457613945,0.007179998327046633,0.9713760018348694,0.021443940699100494
ahora mismo,right now; this minute,0.15857359766960144,0.7024036049842834,0.13902276754379272,0.011991942301392555,0.9394441843032837,0.048563890159130096
al azar,at random; randomly (lit.: to chance),0.17803986370563507,0.69759202003479,0.12436811625957489,0.006620341911911964,0.9710094332695007,0.022370200604200363
al cabo de,"after, since (lit.: at the finish of)",0.10421587526798248,0.7386338114738464,0.15715037286281586,0.0074945357628166676,0.9752556681632996,0.01724977232515812
al fin y al cabo,in the end; ultimately (lit.: at (the) end and at (the)  finish),0.11414073407649994,0.6948212385177612,0.19103801250457764,0.008748295716941357,0.9732312560081482,0.018020471557974815
al final,"in the end, finally (lit.: at (the) end)",0.200307697057724,0.6780497431755066,0.1216425895690918,0.004181448835879564,0.9450823068618774,0.050736263394355774
al menos,"at least, at a minimum (lit.: at the least)",0.1839916855096817,0.679931640625,0.13607661426067352,0.013401354663074017,0.9723684191703796,0.014230162836611271
al oro,good; well done (used in Venezuela),0.2737595736980438,0.5779706239700317,0.14826974272727966,0.0014756224118173122,0.025288531556725502,0.9732358455657959
al parecer,apparently; apparent; by appearances,0.16164806485176086,0.7527322769165039,0.08561963587999344,0.05011375620961189,0.9286802411079407,0.02120598778128624
al pelo,just what is wanted or needed,0.2812691628932953,0.5839150547981262,0.1348157823085785,0.018633753061294556,0.9488986730575562,0.03246751427650452
al poco rato,after a little while,0.08978170901536942,0.7007440328598022,0.20947428047657013,0.01706726662814617,0.9606497883796692,0.0222829207777977
al rape,closely-cropped; close cut (lit.: to the monkfish),0.18136022984981537,0.7088231444358826,0.10981661826372147,0.011175558902323246,0.9653077125549316,0.023516688495874405
al revés,backwards; the other way around; the opposite,0.2163931131362915,0.6914054751396179,0.09220146387815475,0.2481769621372223,0.7310821413993835,0.02074095420539379
alcornoque,blockhead; dunderhead; nincompoop (lit.: cork oak),0.19142545759677887,0.5866854190826416,0.22188907861709595,0.6035050749778748,0.3875373899936676,0.008957525715231895
almas gemelas,soulmates (lit.: twin souls),0.050159040838479996,0.5570836663246155,0.39275726675987244,0.005886745173484087,0.9184498190879822,0.07566340267658234
andar a palos,be fighting or squabbling all the time,0.3633677661418915,0.507318377494812,0.1293138861656189,0.892926812171936,0.10330770164728165,0.0037655497435480356
andar como burro sin  mecate,be wild; be out of control (lit.: to walk like a donkey  wihout a leash),0.8463441133499146,0.1405157446861267,0.013140137307345867,0.0328032448887825,0.838996946811676,0.1281997561454773
"año nuevo, vida nueva","Happy New Year (lit.: new year, new life; used as a greeting  or statement around Jan. 1)",0.023735329508781433,0.48235198855400085,0.49391260743141174,0.0012667215196415782,0.00809950940310955,0.9906338453292847
apalear oro,be rolling in dough; be made of money,0.05133388563990593,0.7223549485206604,0.22631125152111053,0.008220127783715725,0.8221378326416016,0.16964195668697357
apretarse el cinturón,tighten one's belt; economize,0.12970367074012756,0.69438636302948,0.17590992152690887,0.01451762206852436,0.9493923783302307,0.036089956760406494
armar un jaleo,"make a fuss, commotion (lit.: to arm or raise a fuss)",0.074103444814682,0.7352076768875122,0.1906888484954834,0.021794166415929794,0.9554380178451538,0.02276787720620632
armar una bronca,kick up a fuss,0.9034301042556763,0.05827288329601288,0.03829707205295563,0.32472431659698486,0.6512572765350342,0.024018364027142525
armarse la gorda,cause a ruckus; have all hell break loose (lit.: to arm  oneself the fat one),0.16169141232967377,0.5930430889129639,0.24526551365852356,0.8416426181793213,0.1550101339817047,0.0033472366631031036
armarse un lio,raise hell; make a fuss (lit.: to arm or raise a fight),0.19866274297237396,0.6818951368331909,0.11944212764501572,0.9221378564834595,0.07504169642925262,0.0028204366099089384
arrimar el ascua a su  sardina,put one’s own interests first; work things to one’s  advantage (lit.: to bring coals or embers to one’s sardine),0.4596118628978729,0.44747549295425415,0.09291257709264755,0.006951210554689169,0.8166611194610596,0.1763877272605896
así que,"so that, which means that (lit.: thus that)",0.21243217587471008,0.663191020488739,0.12437672913074493,0.009925535880029202,0.9670074582099915,0.023067012429237366
atar corto a alg,keep someone on a short leash; keep someone under tight rein  (lit.: tie someone close),0.35204923152923584,0.5938087701797485,0.054141975939273834,0.02074412629008293,0.9679961204528809,0.011259711347520351
ausente sin culpa ni  presente sin disculpa,the absentee is always in the wrong (lit.: absent without  blame and no present without excuses),0.4131304919719696,0.5264637470245361,0.06040577590465546,0.9237247705459595,0.07326043397188187,0.0030147640500217676
Ave María Purísima,"for heaven’s sake (lit.: hail most pure Mary; n.b.: used in  religious services, and as an exclamation)",0.0534294918179512,0.26314711570739746,0.6834233403205872,0.005050462670624256,0.8644643425941467,0.13048520684242249
bar de ligar,singles' bar; pickup joint (used in Spain),0.15943436324596405,0.6189731955528259,0.22159244120121002,0.005755433347076178,0.9659499526023865,0.02829458750784397
bicho raro,oddball (lit.: rare bug),0.35487061738967896,0.5291503667831421,0.11597897857427597,0.010635754093527794,0.9628188014030457,0.026545457541942596
brillar por su  ausencia,be conspicuous by one’s absence,0.4965013563632965,0.4404626190662384,0.0630360022187233,0.2492874711751938,0.73921138048172,0.011501127853989601
buscar bronca,be spoiling for a fight; be looking for a fight,0.7963727712631226,0.16345278918743134,0.040174372494220734,0.2615049481391907,0.7211529612541199,0.017342042177915573
cada hijo de vecino,"every Tom, Dick, and Harry; everyone",0.8255401253700256,0.12153471261262894,0.052925098687410355,0.006488065235316753,0.9192284941673279,0.07428343594074249
cada muerte de obispo,once in a blue moon; very rarely (lit.: each time a bishop  dies),0.41663745045661926,0.47726085782051086,0.10610171407461166,0.030435778200626373,0.950639009475708,0.018925221636891365
caer en la cuenta,realize,0.2197456955909729,0.7050249576568604,0.07522939145565033,0.03951432928442955,0.857516348361969,0.10296936333179474
caer mal,dislike; not like.,0.6366218328475952,0.29506760835647583,0.06831052899360657,0.9265699982643127,0.06782041490077972,0.005609579849988222
caerle bien a alguien,look good; feel good; seem pleasant (lit.: to fall well to  someone),0.09455328434705734,0.6750240921974182,0.23042267560958862,0.0012755313655361533,0.008975968696177006,0.9897484183311462
caérsele a alg la  baba con/por algo,drool over someone or something; dote on someone; be crazy  about someone or something (lit.: to left fall slobber over someone or  something),0.7830601930618286,0.20423591136932373,0.012703897431492805,0.004848540294915438,0.5350598692893982,0.46009156107902527
caérsele los anillos  a algn,be beneath one; be beneath one’s dignity (lit.: to have  one’s rings fall off),0.5178440809249878,0.4580199718475342,0.024135906249284744,0.792178213596344,0.20424246788024902,0.0035793993156403303
cambiar de idea,change one’s mind (lit.: to change idea),0.15971949696540833,0.6690387725830078,0.17124177515506744,0.015794087201356888,0.964588463306427,0.019617417827248573
cambiar de tema,change a/the subject,0.24563200771808624,0.6250767707824707,0.12929119169712067,0.016906481236219406,0.9480660557746887,0.03502746671438217
camino de,"along the way, on the way (lit.: road/path of)",0.2948416769504547,0.5409753918647766,0.16418296098709106,0.006944018881767988,0.9718418121337891,0.02121419459581375
canta a pelo,sing unaccompanied,0.2515747845172882,0.5776708722114563,0.17075438797473907,0.018862754106521606,0.9333930015563965,0.047744251787662506
carne de gallina,gooseflesh,0.36215344071388245,0.4526653587818146,0.1851811558008194,0.01995187997817993,0.9144878387451172,0.06556030362844467
cerrar algo a cal y  canto,"shut something tight, firmly, securely",0.1194329708814621,0.7552570700645447,0.12530991435050964,0.03651503100991249,0.9440707564353943,0.01941422000527382
chiflar el moño a  algn,be nuts; be crazy,0.10448785126209259,0.8194639086723328,0.07604823261499405,0.7410579323768616,0.2342747449874878,0.024667348712682724
cielos,"heavens; oh my gosh (lit.: heavens; n.b.: used when  surprised, often in place of something vulgar)",0.3066202700138092,0.5238314270973206,0.16954831779003143,0.013219957239925861,0.49020829796791077,0.49657177925109863
cien por cien,100%; with certainty; precisely (lit.: one-hundred by  one-hundred),0.09990716725587845,0.6497732400894165,0.25031962990760803,0.012419783510267735,0.9642274379730225,0.02335279993712902
claro que sí,of course; yes; indeed,0.03275906294584274,0.3281401991844177,0.6391006708145142,0.0032399767078459263,0.1432056874036789,0.8535543084144592
cocerse en un propia  salsa,stew in one's (own) juice,0.046855878084897995,0.4666333794593811,0.4865107536315918,0.012456976808607578,0.9600052237510681,0.027537856251001358
coger el toro por los  cuernos,grab the bull by the horns (n.b.: coger is used only in  Spain),0.7571777105331421,0.2006344497203827,0.04218785837292671,0.02894642762839794,0.9290589690208435,0.04199465736746788
comer a deshora,eat at odd times,0.5346702337265015,0.38239148259162903,0.0829382836818695,0.018672345206141472,0.9625993967056274,0.01872829906642437
como agua para  chocolate,furious; enraged (lit.: like water for chocolate),0.09547512233257294,0.7061365246772766,0.19838841259479523,0.7709295153617859,0.21839027106761932,0.010680241510272026
como de costumbre,as usual (lit.: as of custom),0.3368896245956421,0.553948163986206,0.10916215926408768,0.01787649840116501,0.9724223017692566,0.009701135568320751
como Dios manda,the way it's supposed to be,0.08252889662981033,0.42192110419273376,0.4955499470233917,0.005280683282762766,0.5678466558456421,0.4268726110458374
como perro en barrio  ajeno,out of place; in the wrong neighborhood (lit.: like a dog in  a distant neighborhood; i.e.: people who try to enter other parts of society  may be attacked or ostracized),0.5407540798187256,0.4214656352996826,0.03778032585978508,0.9262452721595764,0.07147766649723053,0.002277014311403036
como quitarle un pelo  al gato,a victimless crime (lit.: like removing a hair from a cat;  i.e.: the quantity in question is so small that it has no significant effect  and goes unnoticed),0.38085681200027466,0.5578157901763916,0.061327386647462845,0.7973926067352295,0.19937483966350555,0.0032324485946446657
como si no fuera poco,as if it were not enough,0.30556005239486694,0.5530269145965576,0.14141298830509186,0.2793996334075928,0.6952134370803833,0.025386905297636986
como siempre,as usual; as always,0.2737387418746948,0.5802926421165466,0.14596860110759735,0.2603115141391754,0.6945551633834839,0.045133307576179504
como un oro,like new (lit.: like a gold [coin]),0.1366218477487564,0.599867045879364,0.26351112127304077,0.0035346655640751123,0.7230480313301086,0.27341729402542114
como un perro,like a dog; like scum; in the gutter (lit.: like a dog),0.20893584191799164,0.5006841421127319,0.29038006067276,0.9714568853378296,0.025065828114748,0.0034772770013660192
como una balsa de  aceite,smoothly; swimmingly; peacefully (lit.: like a pool of oil),0.49991685152053833,0.43427425622940063,0.06580890715122223,0.0022310293279588223,0.25703418254852295,0.7407347559928894
como una rosa,fresh as a daisy; soft as silk (lit.: like a rose),0.10144799202680588,0.5742148160934448,0.3243372142314911,0.0019129769643768668,0.12103642523288727,0.8770505785942078
con anticipación,in advance; ahead of time,0.05633118003606796,0.810254693031311,0.1334141492843628,0.004250645637512207,0.72596675157547,0.2697826027870178
con apuros,with difficulty,0.7349275350570679,0.24368968605995178,0.021382777020335197,0.18596883118152618,0.7901931405067444,0.023838018998503685
con pelos y señales,in minute detail; precisely,0.2248794138431549,0.6472240090370178,0.12789662182331085,0.009659143164753914,0.963351845741272,0.026988936588168144
con permiso,with (your) permission,0.18118269741535187,0.686176598072052,0.13264070451259613,0.005355346482247114,0.9318928718566895,0.06275175511837006
con seguridad,surely; certainly; absolutely,0.1585194170475006,0.6984004378318787,0.14308008551597595,0.003087962744757533,0.23777087032794952,0.7591412663459778
con toda la barba,real; the real deal; honest to goodness; true (lit.: with  all the beard),0.03175404667854309,0.5203741192817688,0.44787177443504333,0.0023093337658792734,0.23628965020179749,0.7614010572433472
con todo respeto,with all due respect.,0.1500132977962494,0.6449434757232666,0.20504319667816162,0.0032346216030418873,0.19606809318065643,0.8006972670555115
consultarlo con la  almohada,sleep on it (lit.: consult about something with the pillow),0.05532488599419594,0.8296034336090088,0.11507172882556915,0.007522616535425186,0.9712872505187988,0.021190054714679718
contar con,count on,0.21760500967502594,0.5968397855758667,0.18555518984794617,0.013841701671481133,0.8611007332801819,0.12505760788917542
correr la bola,spread the word; put out the word,0.2015172392129898,0.5646087527275085,0.23387403786182404,0.005170229356735945,0.7442951202392578,0.25053465366363525
cortar el bacalao,call the shots (lit.: to cut the codfish; n.b.: Spain usage),0.13088780641555786,0.7574102878570557,0.11170198023319244,0.006700247060507536,0.9678348898887634,0.025464925915002823
cortar las alas a  alg.,clip someone’s wings; nip something in the bud (lit.: cut  the wings of someone or something),0.16764956712722778,0.7081635594367981,0.1241869106888771,0.2952186167240143,0.6968235373497009,0.007957815192639828
cortar un pelo en el  aire,be smart,0.1716429442167282,0.7567458748817444,0.07161115854978561,0.009919138625264168,0.40273135900497437,0.5873494148254395
corto de luces,dim; dull; stupid,0.40704914927482605,0.47727617621421814,0.11567473411560059,0.9747985005378723,0.020499814301729202,0.004701650235801935
cuando pueda,when you can; when you have a moment,0.15398231148719788,0.6915971040725708,0.15442058444023132,0.00514143705368042,0.6237625479698181,0.37109604477882385
cuanto antes,as soon as possible (lit.: as much before),0.21415337920188904,0.6548136472702026,0.13103295862674713,0.005590291693806648,0.9640932083129883,0.030316518619656563
cuatro gatos,a handful of people; half a dozen people; a small group of  people (lit.: four cats),0.28235700726509094,0.5460256934165955,0.17161734402179718,0.006738194730132818,0.9532476663589478,0.04001409187912941
dar a algn para el  pelo,be the living daylights out of someone; wipe the floor with  someone,0.04014434665441513,0.904810905456543,0.05504471808671951,0.016708530485630035,0.7625396251678467,0.2207518219947815
dar a entender,let someone know,0.14221705496311188,0.6827840209007263,0.1749989241361618,0.015004550106823444,0.9443795084953308,0.04061596095561981
dar a la luz,give birth (lit.: to give to the light),0.06945245712995529,0.5775600671768188,0.35298752784729004,0.009477399289608002,0.9674884080886841,0.02303427830338478
dar la bienvenida,welcome (lit.: to give the welcome),0.02098667621612549,0.36718037724494934,0.6118329763412476,0.0016340046422556043,0.14089319109916687,0.857472836971283
dar la lata,be a nuisance; annoy (lit.: to give the tin),0.27137044072151184,0.5996098518371582,0.12901973724365234,0.05967582389712334,0.8822110891342163,0.05811315029859543
dar lástima,make someone sad (to) (lit.: to give pain/sadness),0.7215843796730042,0.24100607633590698,0.03740955516695976,0.9372081160545349,0.05989477410912514,0.0028971205465495586
dar luz verde,give a green light to; permit; allow; clear,0.07023702561855316,0.6044214963912964,0.32534143328666687,0.005388213321566582,0.9518134593963623,0.04279831051826477
dar muerte a,kill someone,0.4757923185825348,0.4534968137741089,0.07071086019277573,0.9531608819961548,0.04078638181090355,0.006052702199667692
dar nacimiento a,give rise to,0.14216740429401398,0.6924085021018982,0.16542412340641022,0.02203921414911747,0.922973096370697,0.05498768389225006
dar palo,hate; dislike; be unfortunate,0.36113959550857544,0.5158417224884033,0.12301868200302124,0.9485371112823486,0.047628726810216904,0.0038341230247169733
dar permiso,permit; allow; give permission,0.2519274353981018,0.5687836408615112,0.17928895354270935,0.006220473442226648,0.948638379573822,0.04514121264219284
dar risa,make one laugh; make one smile,0.3735983967781067,0.4675883948802948,0.15881319344043732,0.0015951640671119094,0.08071654289960861,0.9176883697509766
dar un paseo a  caballo,go horseback riding; ride a horse,0.04422112554311752,0.5576951503753662,0.39808377623558044,0.0037719975225627422,0.8965352773666382,0.09969276934862137
dar un patatús a  alguien,make someone have a fit (lit.: to give someone a fit),0.670455276966095,0.3011194169521332,0.028425218537449837,0.05527326092123985,0.9313870072364807,0.013339689932763577
dar un salto,jump; give a start; start (lit.: to give a jump),0.09040015935897827,0.7013648152351379,0.2082350105047226,0.004573803395032883,0.9177942276000977,0.07763194292783737
dar un vergajo,screw; fuck; have sex with; shag,0.7188689708709717,0.22154822945594788,0.05958278849720955,0.9685006141662598,0.028408043086528778,0.0030913392547518015
dar una de cal y otra  de arena,use a carrot-and-stick policy,0.29042690992355347,0.6321951746940613,0.07737790048122406,0.11722307652235031,0.8705524802207947,0.012224440462887287
dar una fiesta,give a party,0.06257915496826172,0.642041027545929,0.2953798174858093,0.009266942739486694,0.8648654818534851,0.12586760520935059
dar una vuelta,go for a ride,0.05755824223160744,0.6596329212188721,0.2828088104724884,0.007370993960648775,0.9137566089630127,0.07887245714664459
dar vida a,portray; play (i.e.: an actor playing a role),0.0625152662396431,0.4766119122505188,0.4608728587627411,0.005941982846707106,0.9679493308067322,0.02610873617231846
darle a alguien mala  espina,make someone feel uneasy (lit.: to give bad thorns to someone),0.8526661396026611,0.13672225177288055,0.010611635632812977,0.7857718467712402,0.2102702111005783,0.003957883920520544
darse cuenta de,be aware; realize (lit.: to give oneself account of).,0.32024097442626953,0.5728328227996826,0.10692618787288666,0.006913451012223959,0.9326571226119995,0.06042943522334099
darse por vencido,give up; give in (lit.: to give oneself as defeated),0.504928469657898,0.43949204683303833,0.05557951331138611,0.22777187824249268,0.7553458213806152,0.016882309690117836
darse prisa,hurry; rush; do (something) fast (lit.: to give one urgency),0.24041618406772614,0.5992419123649597,0.16034191846847534,0.01589120738208294,0.9540591239929199,0.030049646273255348
de abrigo,"a handful; someone to watch out for (lit.: coat, overcoat)",0.08093626797199249,0.705618143081665,0.21344555914402008,0.07230044156312943,0.9163112044334412,0.01138839591294527
de ahí en adelante,from now on; from here onward (lit.: from here in forward),0.08380595594644547,0.7235233187675476,0.19267073273658752,0.005595743656158447,0.9649418592453003,0.029462430626153946
de ahora en adelante,from now on; henceforth; from this moment forward (lit.:  from now in advance),0.047635167837142944,0.7254427075386047,0.2269221693277359,0.004602698143571615,0.9579389095306396,0.03745831921696663
de armas tomar,formidable; tough; redoubtable (lit.: for taking up arms),0.18525393307209015,0.6685453057289124,0.1462007462978363,0.011889726854860783,0.8720468282699585,0.11606349050998688
de buena gana,willingly; with ease; with pleasure (lit.: of good desire),0.013178630731999874,0.16528640687465668,0.8215349316596985,0.0011232562828809023,0.0288801658898592,0.9699965715408325
de buenas a primeras,suddenly; without warning,0.04294133558869362,0.40421828627586365,0.5528404116630554,0.48002922534942627,0.510737955570221,0.009232842363417149
de cal y canto,strong; firm,0.13797393441200256,0.6928751468658447,0.1691509485244751,0.00628243200480938,0.38440486788749695,0.6093127131462097
de costumbre,as usual; normally,0.32772812247276306,0.577579915523529,0.09469190984964371,0.02701479010283947,0.9495427012443542,0.023442458361387253
de cuando en cuando,from time to time; sometimes; once in a while (lit.:  of when in when),0.07784964889287949,0.8182191252708435,0.10393130034208298,0.008022782392799854,0.9689467549324036,0.02303045429289341
de diario,everyday,0.24664326012134552,0.6012918949127197,0.15206487476825714,0.04146059975028038,0.8693709373474121,0.08916844427585602
de golpe,suddenly; abruptly; at once; all at once (lit.: of a blow or  strike),0.3764641284942627,0.519314706325531,0.10422119498252869,0.2965654134750366,0.6950505375862122,0.00838408526033163
de hecho,"in fact, in reality (lit.: of fact).",0.34063705801963806,0.5300551056861877,0.12930776178836823,0.009762573055922985,0.9704034328460693,0.01983392797410488
de inmediato,"right now, immediately (lit.: from immediately)",0.16447234153747559,0.7026862502098083,0.13284137845039368,0.007577049545943737,0.9678605198860168,0.024562375620007515
de medio pelo,second-rate,0.5040885806083679,0.4232141375541687,0.0726972371339798,0.5485870242118835,0.4309558570384979,0.02045714296400547
de miedo,fantastic(ally); wonderful(ly); brilliant(ly) (used in  Spain),0.45808398723602295,0.43012261390686035,0.1117934137582779,0.0013169841840863228,0.047335170209407806,0.9513477683067322
de moda,in fashion; in style,0.26794669032096863,0.5987187623977661,0.13333450257778168,0.0037871634121984243,0.6727147698402405,0.32349804043769836
de modo que,so; so that,0.24446170032024384,0.6818082332611084,0.07373005151748657,0.01613968051970005,0.934015691280365,0.04984462633728981
de mucho cuidado,big; terrible; real (used adverbially),0.10706469416618347,0.5435283780097961,0.3494069278240204,0.9621167182922363,0.03442394733428955,0.003459434024989605
de nada,not at all; you’re welcome; don’t mention it (n.b.: often  said in response to “gracías”),0.24767261743545532,0.5786664485931396,0.17366094887256622,0.010577895678579807,0.21050994098186493,0.7789121270179749
de nuevo,again; once again; anew (lit.: of new),0.2638324499130249,0.5768658518791199,0.15930171310901642,0.007289127912372351,0.9381812810897827,0.05452963337302208
de oro,great; good; very good; wonderful.,0.3505169153213501,0.5029231309890747,0.1465599536895752,0.002805370604619384,0.004864851012825966,0.9923297762870789
de par en par,wide open (lit.: from rafter to rafter),0.11778698861598969,0.7390367388725281,0.14317627251148224,0.005740911699831486,0.9704466462135315,0.023812387138605118
de pelo en pecho,manly; masculine,0.22534435987472534,0.6410184502601624,0.1336371749639511,0.015986604616045952,0.9265998005867004,0.05741356313228607
de perlas,just what someone needs; just right; go/fit perfectly (lit.:  of pearls),0.10447445511817932,0.29932457208633423,0.5962010025978088,0.001622239244170487,0.14804373681545258,0.8503339886665344
de perros,foul; horrible; dirty,0.2643791735172272,0.5902910828590393,0.14532969892024994,0.9807320237159729,0.015286127105355263,0.003981785383075476
de pocas luces,dim; dull; stupid,0.6373007893562317,0.305030882358551,0.057668350636959076,0.9747985005378723,0.020499814301729202,0.004701650235801935
