Original,gpt4,gpt4_NEU,gpt4_NEG,gpt4_POS,Original_NEU,Original_NEG,Original_POS
"Yeah. So I think it's like all this stuff sort of adds up to, oh my god, I'm in a bookstore. I've got to go.","Sí. Así que creo que todo esto se suma a, oh Dios mío, estoy en una librería. Tengo que ir.",0.01898476481437683,0.8102560639381409,0.17075912654399872,0.03656160086393356,0.6347782015800476,0.32866013050079346
"There's another theory that isn't specifically identified as from Japan. But if it's not from Japan, I will eat my hat and I don't even have a hat. I'll go buy a hat to eat it. If this isn't a Japanese theory, that because life is stressful, when you walk into a bookstore, a bookstore is very calm, and so you feel relieved and so you want to leave yourself.","Hay otra teoría que no está específicamente identificada como de Japón. Pero si no es de Japón, comeré mi sombrero y ni siquiera tengo un sombrero. Iré a comprar un sombrero para comérmelo. Si esta no es una teoría japonesa, eso sería porque la vida es estresante, cuando entras en una librería, una librería es muy tranquila, y entonces te sientes aliviado y por eso quieres... liberarte.",0.7070175409317017,0.28319141268730164,0.009791078045964241,0.035857632756233215,0.7186846733093262,0.24545767903327942
I don't think I've ever seen you wear a hat.,No creo haberte visto alguna vez usar un sombrero.,0.5453522205352783,0.3983909487724304,0.05625682696700096,0.1519165188074112,0.8316627740859985,0.016420675441622734
"I've got a like a mud hens hat that man, my hair has to be pretty messed up for me to wear it, but that's my hat.","Tengo como un sombrero de los Mud Hens, hombre, mi cabello tiene que estar bastante desordenado para que me lo ponga, pero ese es mi sombrero.",0.18469277024269104,0.767415463924408,0.047891683876514435,0.09590837359428406,0.874525249004364,0.029566403478384018
I don't think i've ever seen you in a hat in sixteen years.,No creo haberte visto en un sombrero en dieciséis años.,0.6666687726974487,0.28187257051467896,0.05145857110619545,0.10928685963153839,0.8690782189369202,0.02163490280508995
"Well, that's by design.","Bueno, eso es intencional.",0.19469478726387024,0.7463206052780151,0.05898457020521164,0.013128465041518211,0.9290823936462402,0.057789165526628494
I've seen you in shorts maybe twice.,Te he visto en pantalones cortos quizás dos veces.,0.22873230278491974,0.635403037071228,0.13586464524269104,0.010172438807785511,0.9480201005935669,0.04180743917822838
That was by design as well. What do you think.,Eso también fue intencional. ¿Qué piensas?,0.15652543306350708,0.7795276641845703,0.06394690275192261,0.04802743345499039,0.9388548731803894,0.013117711991071701
"You get some nice legs thanks, And then of course you have to think about or at least consider the frequency illusion aspect of this. It's a type of confirmation bias, whereas once you know this is a thing, you start to just it's in your head all of a sudden, and you're making that connection where it previously didn't exist, So you know, you have to kind of consider that for sure.","Tienes unas piernas bonitas, gracias. Y luego, por supuesto, tienes que pensar o al menos considerar el aspecto de ilusión de frecuencia de esto. Es un tipo de sesgo de confirmación, donde una vez que sabes que esto es algo, empiezas a... está en tu cabeza de repente, y estás haciendo esa conexión donde antes no existía, así que sabes, tienes que considerar eso seguro.",0.009219372645020485,0.0966440737247467,0.8941366076469421,0.03233000263571739,0.8072007894515991,0.16046921908855438
"Yeah, that's what skeptics say. They say there's no such thing as the Mark Aoki phenomenon, that actually it's it's people just have heard of it, and maybe she had some sort of Pavlovian training where like the smell of the books made her want to poop, but just talk about it. It getting published and becoming a thing in Japan, then traveling around the world, people started saying like, oh, yeah, I've pooped in bookstores too, So then anytime they poop in a bookstore from that point on they notice it. It confirms their theory that they're susceptible to the Ma Aoki phenomenon, and it just becomes like a self fulfilling prophecy. But at the same time they're also ignoring all the times they go to the bookstore and don't poop, or they go to pet Co and have to poop. You don't want to do although you could just poop in the aisle and blame it on the dog. But still that's part of the frequency illusion.","Sí, eso es lo que dicen los escépticos. Dicen que no hay tal cosa como el fenómeno Mark Aoki, que en realidad es que la gente solo ha oído hablar de ello, y tal vez ella tenía algún tipo de entrenamiento pavloviano donde como el olor de los libros le hacía querer defecar, pero solo hablar de ello. Que se publique y se convierta en algo en Japón, luego viaje alrededor del mundo, la gente comenzó a decir como, oh, sí, yo también he defecado en librerías, entonces cada vez que defecan en una librería desde ese punto en adelante lo notan. Confirma su teoría de que son susceptibles al fenómeno Ma Aoki, y simplemente se convierte en una profecía autocumplida. Pero al mismo tiempo también están ignorando todas las veces que van a la librería y no defecan, o van a Pet Co y tienen que defecar. No quieres hacer aunque podrías simplemente defecar en el pasillo y culpar al perro. Pero aún así eso es parte de la ilusión de frecuencia.",0.26313552260398865,0.6775431632995605,0.05932127684354782,0.3683455288410187,0.609618604183197,0.022035840898752213
"Yeah, for sure. So I'm curious to hear from people two types of people, people that have experienced this, whether in a bookstore or like my situation, like a large empty room, or bookstore employees who are like, dude, you don't know that the nightmare that we live.","Sí, seguro. Así que tengo curiosidad por escuchar a dos tipos de personas, personas que han experimentado esto, ya sea en una librería o como en mi situación, como una habitación grande y vacía, o empleados de librerías que son como, amigo, no sabes la pesadilla que vivimos.",0.7776679992675781,0.21270586550235748,0.009626142680644989,0.6356107592582703,0.3500118553638458,0.014377315528690815
"Yeah, I can imagine, you know, Yeah, I hadn't thought about that. Man's better thought for the bookstore employees.","Sí, puedo imaginar, sabes, sí, no había pensado en eso. Mejor pensamiento para los empleados de la librería.",0.008530555292963982,0.22820736467838287,0.7632620334625244,0.09789247810840607,0.7131223678588867,0.18898515403270721
"Huh, wasn't there Seinfeld where George had to go to the bathroom in a bookstore?","Eh, ¿no hubo un episodio de Seinfeld donde George tenía que ir al baño en una librería?",0.5088774561882019,0.4747301936149597,0.016392303630709648,0.010357417166233063,0.9116861820220947,0.07795639336109161
"Yeah, he found the pastoral scenes very conducive to and then Elaine cuts him off. He had to buy a book because he took it in the bathroom.","Sí, él encontró las escenas pastorales muy propicias para y luego Elaine lo interrumpe. Tuvo que comprar un libro porque lo llevó al baño.",0.2776341736316681,0.6626357436180115,0.059730079025030136,0.020451612770557404,0.7495946288108826,0.22995376586914062
That's funny.,Eso es divertido.,0.009415791369974613,0.12721794843673706,0.8633662462234497,0.003731013275682926,0.04788455739617348,0.9483845233917236
"There you have it, a book of Impressionist paintings. If you well, no, this is not a regular stuff you should know episode. Even though in this episode we found out the origin of stuff you should know, even I didn't know the origin story. And since I'm so hyped, I think that can only mean that short stuff is out.","Ahí lo tienes, un libro de pinturas impresionistas. Si lo haces bien, no, esto no es un episodio regular de cosas que deberías saber. Aunque en este episodio descubrimos el origen de cosas que deberías saber, incluso yo no sabía la historia del origen. Y como estoy tan emocionado, creo que solo puede significar que Short Stuff está fuera.",0.13550525903701782,0.668590247631073,0.1959044635295868,0.12338067591190338,0.7235147356987,0.15310455858707428
"Stuff you Should Know is a production of iHeartRadio. For more podcasts my heart Radio, visit the iHeartRadio app, Apple Podcasts, or wherever you listen to your favorite shows.","Cosas que Deberías Saber es una producción de iHeartRadio. Para más podcasts mi corazón Radio, visita la aplicación iHeartRadio, Apple Podcasts, o donde sea que escuches tus programas favoritos.",0.014336715452373028,0.3444163203239441,0.6412469744682312,0.001974408281967044,0.7133787870407104,0.2846468687057495
"My black and white Nike blazers hit the pavement in the parking lot of Men's Central Jail. Immediately I felt the warm sun on my skin as I stepped off the LA County bus. The word 'probation' was printed across the back of my shirt and down the side of my pants. A heavy silver chain had me bound at the wrist and another one restraining my ankles. There is a long road ahead of me. This is only the beginning. Right now I am not sure that there is a light at the end of this tunnel. I'm only 17 and as a female, I was full of emotion, but had to learn the art of masking. I was scared of the unknown. On my way to court, surrounded by all the women from Lynwood county dressed in all blue. The holding cells were packed with inmates on every side so much that corrections had nowhere to put me. Since I was a minor I had to be escorted. Today I was escorted to an old rusted filthy bathroom next to the holding cells.","Mis zapatillas Nike blancas y negras golpearon el pavimento en el estacionamiento de la Cárcel Central de Hombres. Inmediatamente sentí el cálido sol en mi piel al bajar del autobús del condado de Los Ángeles. La palabra 'libertad condicional' estaba impresa en la espalda de mi camisa y a lo largo del costado de mis pantalones. Una pesada cadena plateada me tenía atada de la muñeca y otra restringía mis tobillos. Hay un largo camino por delante. Esto es solo el comienzo. Ahora mismo no estoy segura de que haya una luz al final de este túnel. Solo tengo 17 años y como mujer, estaba llena de emociones, pero tenía que aprender el arte de disimularlas. Tenía miedo de lo desconocido. De camino al tribunal, rodeada por todas las mujeres del condado de Lynwood vestidas de azul. Las celdas de detención estaban tan llenas de reclusas que los correccionales no tenían dónde ponerme. Como era menor de edad, tenía que ser escoltada. Hoy fui escoltada a un viejo y sucio baño oxidado junto a las celdas.",0.6272168755531311,0.33306413888931274,0.039719004184007645,0.022098420187830925,0.8998754024505615,0.07802616059780121
